run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,behavioral_cooperation_rate,cooperation_resilience,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
240,20,0.24116619723826035,2,0.9126059896069872,1.2688772249742384,15,0.08845292215244778,2.2970823586014006,0.19457060992806968,1.724624755072487,0.32278138056098526,0.09354935577885322,0.040268911535661166,0.014182601689030705,300,200,800,0.9621212121212122,0.4723468263987751,0.9621212121212122,0.03787878787878788,792,False,300,260320,693,0.002655040170412968,0.7222901523387425,0,0.6466947809503344,0.3533052190496656,0.8463636550080748,0.5982166496694102,0.24814700533866452,20,0.05,0.3355612904915016,0.005896861476829852,0.289822652150093,0.010243953534529695,High_Coop,Survived,Rare,Fast,Moderate
241,20,0.7479510696861308,3,1.056694605294572,1.2232644644950876,15,0.14034249593028275,2.2704048657460874,0.15472503487041067,1.2531507091371015,0.3941012858216424,0.03212892656433184,0.02463536279895377,0.09103293760830007,300,200,800,0.9109195402298851,0.5947427917082624,0.9109195402298851,0.08908045977011494,696,False,300,147418,766,0.005169249041731901,0.5667837549895418,0,0.8107529802102296,0.1892470197897704,0.6911245746030333,0.44244293537605034,0.248681639226983,20,0.05,0.1938937871691179,0.009356166395352184,0.08152454133040399,0.05159599020536099,High_Coop,Survived,Rare,Moderate,Complex
242,20,0.2037740899244982,2,0.8227188269566275,1.3625276438591885,20,0.28018359738151355,2.4775120091734415,0.08564351267909481,1.5879706884656468,0.1859153266482923,0.0019429434976199144,0.0418639337371642,0.07436103808294986,300,200,800,0.8312182741116751,0.29461989003757866,0.8312182741116751,0.16878172588832488,788,False,300,363847,990,0.0027135405674314833,0.6179620373696816,0,0.6327679314339165,0.3672320685660835,0.6234919402488214,0.6124321344905418,0.011059805758279584,15,0.05,0.13599938779163853,0.014009179869075678,0.010450690282762446,0.045952298594664175,High_Coop,Survived,Rare,Moderate,Moderate
243,5,0.6928434074400652,2,0.8734503416346939,1.33919976099311,25,0.2527343099999401,2.347066179901204,0.08498307323957006,1.5458256037400413,0.1491527287614733,0.14698755867433397,0.048193019472624526,0.07997158028295528,300,200,800,0.7168141592920354,0.2205154812066327,0.7168141592920354,0.2831858407079646,791,False,300,455848,2775,0.006050721398621526,0.5280936990459655,0,0.8263788440978554,0.17362115590214452,0.5292275145642361,0.5269598835276949,0.002267631036541262,12,0.2,0.13136901049824254,0.010109372399997605,0.9854835368744617,0.04223248765017726,High_Coop,Survived,Occasional,Moderate,Moderate
244,20,0.5770698396704089,2,0.9839939199189477,1.192675609797393,15,0.2521003169688923,1.7803418712091061,0.1877796920798353,1.3916991717516363,0.3362165388289552,0.09736668734891757,0.035621149538066686,0.07126538323959657,300,200,800,0.9296482412060302,0.595982784181674,0.9296482412060302,0.07035175879396985,796,False,300,178155,692,0.003869229005798252,0.7516412109678687,0,0.7763064139841173,0.22369358601588268,0.8303148599457209,0.6729675619900166,0.15734729795570424,20,0.05,0.2613328419392841,0.016806687797926153,0.28959517484787184,0.05356599895829962,High_Coop,Survived,Rare,Fast,Moderate
245,5,0.6859889068001204,3,0.9783321122396115,1.2186704241926503,15,0.18138239731632916,2.1933473553705576,0.11923488651559194,1.8669352929472933,0.21213244132879974,0.043396190751363396,0.02511309272092644,0.06563841077605968,300,200,800,0.7575757575757576,0.5034627197237854,0.7575757575757576,0.24242424242424243,792,False,300,203638,719,0.003518352686719809,0.5573254033021172,0,0.7768636792484392,0.22313632075156073,0.6679708340521887,0.4466799725520458,0.22129086150014293,20,0.2,0.2226038177865239,0.01209215982108861,0.2045712125855396,0.0365819537578775,High_Coop,Survived,Occasional,Fast,Complex
246,20,0.5885359268546105,2,1.0334044663289634,1.2918846558353647,20,0.16038228669838783,2.2736525250055575,0.11006784711867415,1.7573011064174031,0.20661997473367366,0.0186461558761962,0.034878899393144557,0.08606194629198521,300,200,800,0.9736180904522613,0.5504135725953129,0.9736180904522613,0.026381909547738693,796,False,300,202312,430,0.0021209221572244526,0.6730319864863936,0,0.7801114444920703,0.2198885555079297,0.7638360983184157,0.5822278746543716,0.18160822366404406,15,0.05,0.19342234952262766,0.008019114334919392,0.09024372353268593,0.057922442673780127,High_Coop,Survived,Rare,Moderate,Moderate
247,2,0.5513438453405652,2,0.9445902977202224,1.2498576613076082,20,0.2637037324377401,2.2979933166706594,0.06073206199746978,1.6616205250174094,0.14711834644343524,0.07054038960063434,0.023007436938432164,0.004255717378888346,300,200,800,0.2717391304347826,0.09216859138372173,0.2717391304347826,0.7282608695652174,736,False,300,433936,2644,0.006056163818773191,0.38631195320744005,0,0.7672533019846484,0.23274669801535164,0.3602945575830536,0.41232934883182654,-0.052034791248772916,15,0.5,0.1009136407416256,0.013185186621887005,0.47948057673252903,0.0016440344929372042,Low_Coop,Survived,Frequent,Moderate,Moderate
248,20,0.0,1,1.064408418589852,1.3220596249236376,0,0.2664042923175635,2.137084324897113,0.16552113296202892,1.4088359628995033,0.25431453955947525,0.02477589799779949,0.04345974499325636,0.09439731246516703,300,200,800,0.9936868686868687,0.6883485983902303,0.9936868686868687,0.006313131313131313,792,False,300,131625,815,0.0061537299909392934,0.7735115205686173,0,1.0,0.0,0.7735115205686173,0.7735115205686173,0.0,0,0.05,0.23319212473677672,0.2664042923175635,0.09742226315772747,0.07301740870252224,High_Coop,Survived,Rare,Fast,Simple
249,2,0.0,1,1.0029997932262695,1.4971394640987066,0,0.2227067104800936,2.108100077967855,0.10747042083882427,1.8512030029005715,0.23138210461204758,0.011127733284212571,0.031457127666753085,0.0551750288507228,300,200,800,0.9583858764186634,0.3124790555754793,0.9583858764186634,0.0416141235813367,793,False,300,325160,4372,0.013267300292536081,0.615874985439763,0,1.0,0.0,0.615874985439763,0.615874985439763,0.0,0,0.5,0.19894956577981965,0.2227067104800936,0.04809245426680751,0.03398092009007741,High_Coop,Survived,Frequent,Moderate,Simple
250,2,0.1489088115200847,2,0.9364389799301821,1.4223085572767975,15,0.11210589279925325,2.3704274934332927,0.05578784680715664,1.482944367900816,0.39892480756593374,0.08624151823948402,0.02117288265767722,0.01687640116280197,300,200,800,0.2583201267828843,0.057434933230687234,0.2583201267828843,0.7416798732171157,631,False,300,428121,3288,0.007621537798237867,0.39991401659597614,0,0.6184785183430551,0.3815214816569449,0.38741152981323956,0.41241650337871266,-0.0250049735654731,20,0.5,0.08273027321998647,0.007473726186616883,0.21618489651143127,0.006749109374701138,Low_Coop,Survived,Frequent,Slow,Moderate
251,2,0.0,1,1.0080842438203907,1.4332476297623686,0,0.10389536629568762,1.9494360053005797,0.061042056193983084,1.6788586357752466,0.1509168452101834,0.1409488397433584,0.038293142015078024,0.026304373932742067,300,200,800,0.638432364096081,0.3638357355522902,0.638432364096081,0.3615676359039191,791,False,300,308356,3521,0.011289707160194564,0.5778199469301367,0,1.0,0.0,0.5778199469301367,0.5778199469301367,0.0,0,0.5,0.10248098318674638,0.10389536629568762,0.933950345616207,0.015199191949847493,Medium_Coop,Survived,Frequent,Moderate,Simple
252,10,0.7435121315794135,2,0.8820956139936024,1.4657407733863186,20,0.11357535068056542,2.197251637809549,0.09661378157919594,1.353045463694708,0.3998646627465664,0.032746009484700786,0.0317195871208137,0.08074699561221851,300,200,800,0.9786432160804021,0.6415235816980766,0.9786432160804021,0.02135678391959799,796,False,300,147295,893,0.006026128971306719,0.6065076700331632,0,0.8439746454245192,0.15602535457548086,0.684185635592308,0.5288297044740183,0.15535593111828971,15,0.1,0.1307228388961224,0.005678767534028271,0.08189273155516409,0.048973672170944706,High_Coop,Survived,Rare,Moderate,Moderate
253,10,0.0,1,0.8234792210906777,1.1100608470327702,0,0.15515441326125234,2.2614029748973854,0.10520200690066735,1.6724399570778845,0.2007519471863488,0.02661289219574123,0.046348076247401504,0.03137416998280378,300,200,800,0.9319899244332494,0.6271271141002484,0.9319899244332494,0.06801007556675064,794,False,300,174242,703,0.004018405784675183,0.7169738532580666,0,1.0,0.0,0.7169738532580666,0.7169738532580666,0.0,0,0.1,0.1759440399054594,0.15515441326125234,0.13256604764604205,0.0224944595453444,High_Coop,Survived,Rare,Moderate,Simple
254,10,0.3418550768762001,2,1.1554522457870215,1.327802868650896,15,0.16755175868828726,2.1917789393011304,0.0625771317269446,1.9709882323844425,0.3406155286317233,0.023422173996145424,0.025861921546748972,0.011473607344357995,300,200,800,0.9494310998735778,0.6092991218579372,0.9494310998735778,0.05056890012642225,791,False,300,153358,1060,0.006864484710331697,0.6021455827539024,0,0.6863063935787435,0.3136936064212566,0.6610221624074718,0.5432690031003331,0.1177531593071387,20,0.1,0.12333879025017895,0.011170117245885817,0.06876425772551814,0.0069087819806579,High_Coop,Survived,Rare,Moderate,Moderate
255,20,0.07397586721490734,3,1.198588520536998,1.1528024869494242,15,0.25601690352932965,2.1734611400273365,0.10329657200707455,1.2389564187642856,0.36186449790938435,0.13747823297406472,0.02864866616249186,0.06958703981274689,300,200,800,0.8764186633039092,0.3485942861476047,0.8764186633039092,0.1235813366960908,793,False,300,287273,746,0.0025901069026696157,0.5520311976738499,0,0.4517368417726718,0.5482631582273282,0.5855217003735619,0.5185406949741379,0.06698100539942398,20,0.05,0.12797995092451225,0.017067793568621977,0.37991633268343195,0.038414216930408536,High_Coop,Survived,Rare,Moderate,Complex
256,2,0.05741890147597424,3,0.911323654571264,1.3557008414736644,20,0.12019725851599218,2.045207745144381,0.14337026888391796,1.803077614101822,0.2854448202515466,0.09181198353616908,0.022061166133370586,0.06589502369150801,300,200,800,0.20032310177705978,0.02939220901126408,0.20032310177705978,0.7996768982229402,619,False,300,453431,2528,0.005544358155009551,0.166902572946025,0,0.45845979349186483,0.5415402065081352,0.11987542155260784,0.21392972433944216,-0.09405430278683431,15,0.5,0.2585077223523515,0.006009862925799609,0.3216452954208813,0.010998048998451963,Low_Coop,Survived,Frequent,Fast,Complex
257,2,0.29001555847351457,2,1.0281400776387832,1.423256238360581,20,0.05872528680672419,1.7048023361648514,0.1719971260458677,1.4878446828884009,0.17984350346592876,0.049691978502395685,0.026107201187304235,0.01736036851060361,300,200,800,0.33542713567839194,0.018255118680920456,0.33542713567839194,0.664572864321608,796,False,300,555631,2258,0.004047400110057735,0.12818391639315613,0,0.6625844485284601,0.3374155514715399,0.11335622900879291,0.14301160377751934,-0.029655374768726428,15,0.5,0.25590500945943034,0.0029362643403362094,0.2763067753059526,0.0022253200257175932,Medium_Coop,Survived,Frequent,Fast,Moderate
258,2,0.20733325233890323,2,1.0595017014127832,1.2441198548026167,25,0.1314957650881089,1.596559995287961,0.06225784383481003,1.858897978488231,0.3241442778680922,0.03737720168049908,0.03891380355093699,0.03509252228781723,300,200,800,0.3926767676767677,0.12159585377345418,0.3926767676767677,0.6073232323232324,792,False,300,520614,4099,0.007811889547238204,0.399286900455874,0,0.6265430559019983,0.37345694409800173,0.3823542827231347,0.41621951818861336,-0.03386523546547865,12,0.5,0.11573098004956432,0.0052598306035243556,0.11531038562929505,0.014011984453481218,Medium_Coop,Survived,Frequent,Moderate,Moderate
259,2,0.16948413717146052,3,1.1797015076539563,1.2726609795570663,15,0.23139689552180603,1.919130409072293,0.18330505303838734,1.6375766889779764,0.1646802987434296,0.05056762604234935,0.04717709508755348,0.024230771748653315,300,200,800,0.3084702907711757,0.01921179748000102,0.3084702907711757,0.6915297092288243,791,False,300,713410,4531,0.00631110355864897,0.18598973635288907,0,0.49964730237431954,0.5003526976256805,0.13923282575022974,0.23274664695554842,-0.09351382120531868,20,0.5,0.3001760818275347,0.015426459701453735,0.30706542572608064,0.004506674849159063,Medium_Coop,Survived,Frequent,Fast,Complex
260,20,0.08659916725747392,3,0.8403747442678499,1.4703398379316577,15,0.2378706516163689,1.7481241137596755,0.13798790710867737,1.5756904049332563,0.37280795385002774,0.0628212567331455,0.03467958927386413,0.08895042304014637,300,200,800,0.706766917293233,0.14299497938462402,0.706766917293233,0.2932330827067669,798,False,300,476061,2415,0.005047275098437539,0.5195350858827382,0,0.46651614169915573,0.5334838583008442,0.5760496085659182,0.4630205631995582,0.11302904536636005,20,0.05,0.2174262212279644,0.01585804344109126,0.16850835955720267,0.04621286567346834,High_Coop,Survived,Rare,Fast,Complex
261,2,0.0,1,1.1703809313612978,1.2401117151891587,0,0.17906665721341358,2.1403099701073636,0.05052760860060747,1.2271570715899611,0.23008128229929764,0.025435813248171003,0.04968082049209423,0.0337917074310656,300,200,800,0.4506329113924051,0.31027756978515963,0.4506329113924051,0.549367088607595,790,False,300,365938,4649,0.01254496245146214,0.5167882970441942,0,1.0,0.0,0.5167882970441942,0.5167882970441942,0.0,0,0.5,0.06200531220476519,0.17906665721341358,0.11055142336647455,0.01746315893751603,Medium_Coop,Survived,Frequent,Slow,Simple
262,2,0.18053667515743568,3,0.9426417100150967,1.444848833984353,15,0.2276488031792226,2.2777725600431378,0.10740919732869288,1.9226904556756774,0.3485082849605144,0.07399055369999688,0.03577468103822798,0.04119504361447848,300,200,800,0.42534504391468003,0.05051298905432826,0.42534504391468003,0.5746549560853199,797,False,300,583252,3469,0.005912520601785176,0.3123482493624269,0,0.5067245863221972,0.49327541367780287,0.2298407391945568,0.39485575953029695,-0.16501502033574014,20,0.5,0.20651463855566327,0.01517658687861484,0.21230644117507833,0.012867199755391176,Medium_Coop,Survived,Frequent,Fast,Complex
263,5,0.5753419782255598,2,1.0375932615023014,1.4718756882396131,15,0.2952743376263737,1.5266740740234552,0.15766703274680388,1.4802767276109143,0.34437795485992256,0.08652915820709695,0.02593464657047071,0.04999712730518995,300,200,800,0.9276649746192893,0.38715685104916425,0.9276649746192893,0.07233502538071065,788,False,300,264290,1525,0.005737072776178922,0.5188005826667756,0,0.7781345687358333,0.2218654312641667,0.6375372482354351,0.4000639170981163,0.23747333113731883,20,0.2,0.2333908392865617,0.019684955841758243,0.2512621873322092,0.025938538777597504,High_Coop,Survived,Occasional,Fast,Moderate
264,10,0.7179938546023356,2,0.9296146007625445,1.2245564510472433,10,0.08001362201753821,1.5249140091057518,0.18442214003632157,1.2047829079399557,0.2554954950769198,0.12345515637207069,0.02576149748531313,0.027580015244181324,300,200,800,0.9834605597964376,0.5772276438427147,0.9834605597964376,0.01653944020356234,786,False,300,169328,429,0.0025271417378959337,0.5760615334439683,0,0.8333477270160567,0.1666522729839433,0.7133548371967876,0.4387682296911489,0.2745866075056387,30,0.1,0.22218864216146922,0.008001362201753822,0.4831989555624185,0.015887785873971116,High_Coop,Survived,Rare,Fast,Moderate
265,10,0.1853833690634873,2,1.1749985433137757,1.1131760933314863,10,0.06213056359058082,1.8912936375776694,0.1599043128566628,1.7541036658310438,0.25536806220231933,0.05053537964325181,0.048232889886081404,0.024014597213472866,300,200,800,0.9633838383838383,0.36250281929835354,0.9633838383838383,0.036616161616161616,792,False,300,346974,503,0.0014475778252949116,0.6562541566694075,0,0.6228855262348527,0.37711447376514734,0.7722207482205212,0.5402875651182937,0.23193318310222755,30,0.1,0.2804887413640663,0.006213056359058082,0.19789232532615753,0.015759679242083137,High_Coop,Survived,Rare,Fast,Moderate
266,10,0.0,1,0.8406343594483232,1.3387849098259874,0,0.2035991974592919,2.1757913340520894,0.0544590029619299,1.8000203131204886,0.19542673374584274,0.07979419749814558,0.04925697705934123,0.07358180623525544,300,200,800,1.0,0.7516587317666127,1.0,0.0,787,False,300,107646,391,0.003619130483075243,0.6391487556902067,0,1.0,0.0,0.6391487556902067,0.6391487556902067,0.0,0,0.1,0.09802731156376268,0.2035991974592919,0.40830748162592684,0.047029719896701405,High_Coop,Survived,Rare,Slow,Simple
267,10,0.12972365562863022,2,0.9450572942312312,1.366790612871344,10,0.2328051596245056,2.2621403585314903,0.10694107301381428,1.479295031888725,0.10107935180238764,0.08913122223215328,0.02627616722869629,0.09318872060270744,300,200,800,0.433112582781457,0.08107129380546055,0.433112582781457,0.5668874172185431,755,False,300,506516,2915,0.005722070309816246,0.36482941634865895,0,0.6192987474590094,0.3807012525409906,0.32736837892490905,0.4022904537724089,-0.07492207484749985,30,0.1,0.15819739801418486,0.02328051596245056,0.8817945568785085,0.03399798654776401,Medium_Coop,Survived,Rare,Moderate,Moderate
268,5,0.5355701991866109,2,0.8664131199171855,1.2747993005081186,20,0.2803225133819597,2.0589632831041067,0.0916241017553586,1.5730858744458782,0.17344684342144617,0.045268929819962854,0.03963685631626432,0.007737985942205029,300,200,800,0.9015151515151515,0.3693073241905716,0.9015151515151515,0.09848484848484848,792,False,300,321653,1252,0.0038773013734689768,0.6061237562184586,0,0.7583801087767246,0.2416198912232754,0.6303734586732175,0.5818740537636997,0.04849940490951776,15,0.2,0.1441325802301464,0.014016125669097984,0.26099598543841523,0.00469017710485494,High_Coop,Survived,Occasional,Moderate,Moderate
269,2,0.2772913689088911,3,0.8742867894033972,1.1106234148011431,20,0.0862854664293765,1.906634503708487,0.0640489375290389,1.8828367608531569,0.38932728567160635,0.04124865986867617,0.03597367808806279,0.06302978980473091,300,200,800,0.863237139272271,0.07869465097125185,0.863237139272271,0.13676286072772897,797,False,300,546234,4353,0.007906107481651402,0.46346874384258013,0,0.5650741535513584,0.4349258464486416,0.4791164693622665,0.4478210183228938,0.0312954510393727,15,0.5,0.12059369407326179,0.004314273321468825,0.10594854608641276,0.029212337505460498,High_Coop,Survived,Frequent,Moderate,Complex
270,5,0.0,1,1.1890355993853303,1.3510228733893634,0,0.13311180676952516,2.372998081198914,0.13127168915584142,1.4806608440083355,0.3217665026492149,0.05171280600407694,0.023334434176576137,0.04302898209368551,300,200,800,0.547486033519553,0.5743652146282281,0.547486033519553,0.45251396648044695,716,False,300,147802,1671,0.011179276524857331,0.6018160303356732,0,1.0,0.0,0.6018160303356732,0.6018160303356732,0.0,0,0.2,0.19436885005988802,0.13311180676952516,0.16071531864972743,0.02589553119300658,Medium_Coop,Survived,Occasional,Moderate,Simple
271,10,0.4466172401106839,2,0.8199717990910497,1.2164255750889437,20,0.2248976947630305,1.5942370932819236,0.12309497636902263,1.3535826442468615,0.14590404500660592,0.14555403503204598,0.027573817713514647,0.07253245005582579,300,200,800,0.8233082706766918,0.3545259187214132,0.8233082706766918,0.17669172932330826,798,False,300,277349,515,0.0018534246969740592,0.5081078157069814,0,0.7268479575206351,0.2731520424793649,0.5811050952796682,0.43511053613429446,0.1459945591453738,15,0.1,0.1666192236070866,0.011244884738151526,0.9976010947842872,0.036854304765741364,High_Coop,Survived,Rare,Moderate,Moderate
272,2,0.19735341370502166,3,0.8213061459642825,1.1557580575777016,10,0.16292665521262556,1.897215956095817,0.1874662878674676,1.3145287742440235,0.2589437256613606,0.09335261753996714,0.04428831597658503,0.06397923025823013,300,200,800,0.6027742749054225,0.051350548336950005,0.6027742749054225,0.39722572509457754,793,False,300,616028,3368,0.0054375552958043,0.3569317418971117,0,0.5175138874887919,0.48248611251120815,0.3455136315878885,0.36834985220633487,-0.022836220618446368,30,0.5,0.24642982960249946,0.016292665521262555,0.3605131474089127,0.022836218101306476,Medium_Coop,Survived,Frequent,Fast,Complex
273,20,0.0,1,0.8895065006130614,1.4536242699648871,0,0.26657081658227333,2.1484337892521497,0.1411593573204788,1.8791535163319415,0.36660143754296126,0.027036717261145704,0.040454915660883814,0.07876090169942568,300,200,800,1.0,0.7754495214988543,1.0,0.0,793,False,300,91699,145,0.0015787639911153696,0.8358202772979445,0,1.0,0.0,0.8358202772979445,0.8358202772979445,0.0,0,0.05,0.2652601026719347,0.26657081658227333,0.073749621502718,0.06582995869865012,High_Coop,Survived,Rare,Fast,Simple
274,20,0.0,1,0.8096858885978159,1.2003047666921498,0,0.11757190444649183,2.2299756705166933,0.1074466974200572,1.6651263638095772,0.3590067407130533,0.11151249218665818,0.037933565007447864,0.06618279506758996,300,200,800,1.0,0.7712949433166932,1.0,0.0,789,False,300,93451,54,0.0005775092241056628,0.7491351026102869,0,1.0,0.0,0.7491351026102869,0.7491351026102869,0.0,0,0.05,0.17891232857840775,0.11757190444649183,0.31061392319590964,0.0495798549739946,High_Coop,Survived,Rare,Moderate,Simple
275,5,0.7705353866427472,2,1.06879526980401,1.413104864103394,20,0.20415396258387303,2.370959289703234,0.1521283601542497,1.8317080053644939,0.332801089925705,0.10787944773689577,0.030382146247379088,0.08786722366811861,300,200,800,0.9671717171717171,0.3826980957773341,0.9671717171717171,0.03282828282828283,792,False,300,296052,2244,0.007522729101295357,0.5872077694959399,0,0.8555591977828769,0.1444408022171231,0.717780998711401,0.45663454028047884,0.26114645843092216,15,0.2,0.27865473513751204,0.010207698129193652,0.3241559327854934,0.051596316421956785,High_Coop,Survived,Occasional,Fast,Moderate
276,2,0.2933084564705908,2,0.8101711546231466,1.132512528233794,25,0.23591124829436783,2.326319298039466,0.1659676850963182,1.9379874899902259,0.3623064731578922,0.07721635547727576,0.04424391580060169,0.0057362025061978746,300,200,800,0.9129886506935687,0.14388806761493336,0.9129886506935687,0.08701134930643127,793,False,300,527931,5196,0.0097462705884339,0.49956783261771315,0,0.6649602741371835,0.3350397258628165,0.5735075574362865,0.42562810779913984,0.1478794496371466,12,0.5,0.3216432974593019,0.009436449931774712,0.21312441592404305,0.0028656222534775666,High_Coop,Survived,Frequent,Fast,Moderate
277,5,0.39215088846900575,3,1.187344913944603,1.442580564005154,20,0.17411763848951478,2.434277480109945,0.1363179156872786,1.7665756980288876,0.12975727353794464,0.02760648787311735,0.029613882015926636,0.08633977000428558,300,200,800,0.39092055485498106,0.04948384268461857,0.39092055485498106,0.6090794451450189,793,False,300,556823,2964,0.0052948710848947905,0.196856667291594,0,0.6256493253022177,0.3743506746977822,0.16492277334977626,0.2287905612334118,-0.06386778788363554,15,0.2,0.24081591705909725,0.00870588192447574,0.21275483925025943,0.016996559377766396,Medium_Coop,Survived,Occasional,Fast,Complex
278,5,0.0,1,0.9207380818979969,1.223035378085647,0,0.12987835443435297,2.287745834255017,0.13748848114493462,1.8911292377608078,0.19637073753356105,0.0656522571918932,0.03973936650983675,0.07399944393906611,300,200,800,0.8343789209535759,0.49940609996392193,0.8343789209535759,0.1656210790464241,797,False,300,232133,2017,0.008614136237454623,0.7289732913307169,0,1.0,0.0,0.7289732913307169,0.7289732913307169,0.0,0,0.2,0.2600084865485114,0.12987835443435297,0.3343281082328919,0.05394361820490389,High_Coop,Survived,Occasional,Fast,Simple
279,5,0.21032710602323246,2,0.9309483652170115,1.2764344459906931,25,0.09526566773138613,2.0712380694386083,0.08076899359740719,1.898896742366584,0.15728875626581063,0.044144582837130734,0.04617775076000961,0.023724071744906074,300,200,800,0.49169859514687103,0.13211057664073803,0.49169859514687103,0.508301404853129,783,False,300,524979,2371,0.004496065231819475,0.3891690438892952,0,0.6312483650011478,0.36875163499885216,0.37831315139194005,0.4000249363866503,-0.02171178499471027,12,0.2,0.15337197882634399,0.0038106267092554453,0.2806594945828706,0.00923267431812614,Medium_Coop,Survived,Occasional,Moderate,Moderate
280,2,0.6046553719472603,2,0.891114170822973,1.3207614383833424,10,0.08675957991546797,2.1863123047920414,0.11429840675957294,1.7300830679334243,0.13367375576476828,0.10873493254263937,0.029049339480811093,0.014141023333726488,300,200,800,0.2206896551724138,0.10368276422665591,0.2206896551724138,0.7793103448275862,725,False,300,502307,3302,0.00653073817910678,0.30183767260669203,0,0.7882213419553652,0.21177865804463478,0.2572619542880847,0.3464133909252994,-0.0891514366372147,30,0.5,0.19774573822650438,0.008675957991546798,0.8134351572644156,0.004268293571328929,Low_Coop,Survived,Frequent,Moderate,Moderate
281,10,0.6449535726589564,2,1.113940478720932,1.2743104458192698,15,0.24317498471630755,1.6816819480260576,0.08643989879778849,1.6256358702654867,0.3106566322185813,0.02624177271091723,0.026225579305461877,0.012924114210782756,300,200,800,0.9675324675324676,0.7080745939288189,0.9675324675324676,0.032467532467532464,770,False,300,108374,495,0.0045467488449420865,0.6230554621177604,0,0.8042615021426188,0.19573849785738112,0.699077153444888,0.547033770790633,0.152043382654255,20,0.1,0.1405198001078035,0.016211665647753837,0.08447195388525695,0.008052439952061966,High_Coop,Survived,Rare,Moderate,Moderate
282,5,0.0,1,1.1501906960935593,1.3356317922342733,0,0.07204215259961512,2.2599831901828793,0.11185570085619656,1.3843675713631545,0.12954939001141247,0.12606794093197882,0.04190929931081234,0.07431542617788965,300,200,800,0.9886792452830189,0.614037501686227,0.9886792452830189,0.011320754716981131,795,False,300,174212,657,0.0037570981706305864,0.7006322095814421,0,1.0,0.0,0.7006322095814421,0.7006322095814421,0.0,0,0.2,0.15484940493741636,0.07204215259961512,0.9731264726207746,0.052067781249001376,High_Coop,Survived,Occasional,Moderate,Simple
283,10,0.5569349022860651,3,1.1073092783864436,1.3907870960931978,20,0.14621390109704557,1.5135287756513298,0.08121511672918624,1.7017035291629967,0.16975402971655096,0.0738201576799779,0.04354526455432743,0.011016762593174313,300,200,800,0.8881829733163914,0.3093579914554925,0.8881829733163914,0.11181702668360864,787,False,300,378757,662,0.0017447729291363901,0.5446575950722561,0,0.7071511037098911,0.2928488962901089,0.6082228283504573,0.4810923617940548,0.12713046655640248,15,0.1,0.13820405075944098,0.007310695054852279,0.43486542147623886,0.006000363419480313,High_Coop,Survived,Rare,Moderate,Complex
284,20,0.05481373071511175,3,0.9736530203317783,1.3271987279947004,20,0.20843435728503878,1.5688895047507176,0.07178868427742713,1.7648084192561346,0.2481552998637248,0.05348280469746295,0.027592819328110446,0.02881872402517829,300,200,800,0.5604534005037783,0.20900658383436926,0.5604534005037783,0.43954659949622166,794,False,300,369814,1760,0.00473660697465377,0.43930698305284266,0,0.44041217215742795,0.5595878278425721,0.4420667236423903,0.43654724246329507,0.005519481179095231,15,0.05,0.1266932744201239,0.01042171786425194,0.21552150901807532,0.012660266706933548,Medium_Coop,Survived,Rare,Moderate,Complex
285,2,0.26354529813988753,3,1.1911764169256995,1.3831400596185623,15,0.17451301823699467,1.8616081306940155,0.18821652126780808,1.7351740889921827,0.16118672167764275,0.0029381238070635305,0.023324531826578274,0.034122560293459295,300,200,800,0.18870346598202825,0.017192225197500768,0.18870346598202825,0.8112965340179717,779,False,300,544467,2249,0.004113653158129632,0.07131030760027841,0,0.5641394561901336,0.4358605438098664,0.07742974429651361,0.06519087090404321,0.0122388733924704,20,0.5,0.3265884308241467,0.011634201215799644,0.018228075963598805,0.0024332902706356288,Low_Coop,Survived,Frequent,Fast,Complex
286,20,0.0,1,0.8064924626343234,1.3023980715309298,0,0.28061862066512205,1.8074343670696336,0.10920279304437125,1.702710154211259,0.3534875962485692,0.018436494171912666,0.04687999636959475,0.07522560550792036,300,200,800,1.0,0.753082255949035,1.0,0.0,794,False,300,103825,137,0.001317789192204844,0.7568648125282063,0,1.0,0.0,0.7568648125282063,0.7568648125282063,0.0,0,0.05,0.18594070458488157,0.28061862066512205,0.05215598614370699,0.05693561381007294,High_Coop,Survived,Rare,Moderate,Simple
