run_id,timestamp,initial_population,max_population,max_rounds,base_birth_rate,maslow_variation,recovery_threshold,cooperation_bonus,trust_threshold,max_relationships_per_person,constraint_threshold_min,constraint_threshold_max,shock_interval_min,shock_interval_max,shock_interval_avg,shock_mean_years,pareto_alpha,pareto_xm,trust_delta_help,trust_delta_betray,relationship_memory,serendipity_rate,community_buffer_factor,acute_decay,chronic_window,num_groups,homophily_bias,in_group_trust_modifier,out_group_trust_modifier,out_group_constraint_amplifier,reputational_spillover,mixing_event_frequency,mixing_event_bonus_multiplier,inheritance_style,founder_group_a_proportion,founder_group_b_proportion,founder_group_c_proportion,final_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,rounds_completed,first_cascade_round,total_cascade_events,total_shock_events,total_defections,total_redemptions,net_strategy_change,redemption_rate,total_births,total_deaths,max_population_reached,population_stability,population_growth,avg_system_stress,max_system_stress,avg_maslow_pressure,avg_basic_needs_crisis_rate,initial_physiological,initial_safety,initial_love,initial_esteem,initial_self_actualization,final_physiological,final_safety,final_love,final_esteem,final_self_actualization,physiological_change,safety_change,love_change,esteem_change,self_actualization_change,avg_trust_level,cooperation_benefit_total,cooperation_resilience,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,group_segregation_index,total_mixing_events,mixing_event_success_rate,reputational_spillover_events,out_group_constraint_amplifications,group_extinction_events,final_group_a_population,final_group_b_population,final_group_c_population,final_group_a_cooperation_rate,final_group_b_cooperation_rate,final_group_c_cooperation_rate,total_interactions,avg_interaction_processing_time,interaction_intensity,pop_multiplier,shock_frequency_proxy,growth_potential,resilience_index,intergroup_tension,stress_recovery_rate,social_support_effectiveness,relationship_window_len,behavioural_coop_rate,total_mutual_coop
114,2025-07-17T22:18:58.474560,441,800,200,0.006089820558809444,0.3178627409933507,0.3581116106496942,0.24574522345444766,0.6,150,0.05,0.25,11.353165030066984,28.693339156013348,20.023252093040167,10,1.3,0.3,0.04,-0.06,40,0.05,0.0,0.97,16,2,0.4049600316142634,1.2162846164650876,0.8621106325739376,1.2605519797844955,0.08101998511640487,15,2.221069412459098,mother,0.4772631190751592,0.5227368809248407,0,0.8475,0.1525,800,False,200,,0,4,1206844,369,1206475,0.0003057561706401159,359,0,800,0.0,1.8140589569160999,0.8975012788115958,3.728641196344477,0.07421950115586858,0.41125,5.157573526727089,5.005218264819619,9.659441528446958,4.4564493264513585,5.362608240509178,5.157573526727089,5.005218264819619,9.659441528446958,4.4564493264513585,5.362608240509178,0.0,0.0,0.0,0.0,0.0,0.32723123301285895,813.2676266181617,0.8475,0.0,1.0,0.33765195507910856,0.3168105109466094,0.020841444132499165,0.0,13,1.0,1466,1466,0,369,431,0,0.8048780487804879,0.8839907192575406,0,3303,0.0,4.12875,1.8140589569160999,0.049941937271397965,0.01104729353072008,0.0,0.014082627670396919,0.030000000000000027,0.0,40,181.12140478353012,598244
130,2025-07-17T22:19:17.581283,376,800,200,0.008292815355044428,0.3824862572071547,0.36055949613474725,0.3059196184241117,0.6,150,0.05,0.25,7.5842861279364095,20.584067118784134,14.084176623360271,5,1.5,0.3,0.04,-0.06,40,0.05,0.0,0.97,16,3,0.795782903240716,1.181125057304415,0.8235183083693575,1.122730018768603,0.0053918038557789535,20,1.5091570952772753,mother,0.4,0.35,0.25,0.39,0.61,800,False,200,,0,12,1141611,333,1141278,0.00029169305481464353,424,0,800,0.0,2.127659574468085,1.6112204953216889,4.26916800981207,0.06732252543766334,0.31375,5.550976265699936,5.49962089539077,8.340992229815404,3.9817806963400737,5.667471680235427,5.550976265699936,5.49962089539077,8.340992229815404,3.9817806963400737,5.667471680235427,0.0,0.0,0.0,0.0,0.0,0.41424660235805877,578.9476764624924,0.39,0.0,1.0,0.44444804812905814,0.3840451565870594,0.06040289154199874,0.0,10,1.0,1201,1201,0,320,277,203,0.428125,0.4332129963898917,0.270935960591133,2570,0.0,3.2125,2.127659574468085,0.07100166568071731,0.01764428798945623,0.0,0.0010683389873534265,0.030000000000000027,0.0,20,256.163813229572,658341
126,2025-07-17T22:19:52.173708,392,800,200,0.011163278455453379,0.6525606050880601,0.46494995083525853,0.3858751359568936,0.6,150,0.05,0.25,7.744996196611693,20.18692131806192,13.965958757336807,10,1.3,0.3,0.04,-0.06,40,0.05,0.04,0.97,16,3,0.7059869149416854,1.2769068516769353,0.8387484033384283,1.1609922392488148,0.0974697429659949,15,2.2071701119023386,father,0.4,0.35,0.25,0.24,0.76,800,False,200,,0,9,1344666,457,1344209,0.0003398613484686904,408,0,800,0.0,2.0408163265306123,1.4162212317958702,2.1820886793405587,0.09109803706672276,0.39375,5.542881651874454,5.397993356657452,7.708495457491193,3.433213978019167,5.272438133780368,5.542881651874454,5.397993356657452,7.708495457491193,3.433213978019167,5.272438133780368,0.0,0.0,0.0,0.0,0.0,0.31305566969472187,1204.2925827525823,0.24,0.0,1.0,0.30805998240688215,0.31805135698256154,-0.00999137457567939,0.0,13,1.0,1495,1495,0,307,289,204,0.32247557003257327,0.2179930795847751,0.14705882352941177,3406,0.0,4.2575,2.0408163265306123,0.07160267457289067,0.02278220092949669,0.03713589301708437,0.018247491122949162,0.030000000000000027,0.012522226787788875,20,150.77334116265413,513534
147,2025-07-17T22:21:16.118623,352,800,200,0.007224386723827311,0.5991239107526978,0.287193223730093,0.256261049705055,0.6,150,0.05,0.25,10.365515894742522,24.426304260843736,17.39591007779313,5,1.5,0.3,0.04,-0.06,40,0.05,0.04,0.97,16,2,0.4154311046575143,1.1769539119799568,0.8782444856630823,1.110112826995014,0.05408519404494442,10,2.066169260527632,random,0.5103460563686957,0.4896539436313043,0,0.12375,0.87625,800,False,200,,0,5,1361507,98,1361409,7.197906437499036e-05,448,0,800,0.0,2.272727272727273,1.273389454788301,4.238106967720459,0.09666220371229027,0.39875,5.230124193769477,5.351401873102804,7.435726410751192,3.4301929892522924,5.227269538268121,5.230124193769477,5.351401873102804,7.435726410751192,3.4301929892522924,5.227269538268121,0.0,0.0,0.0,0.0,0.0,0.058245719860870786,703.1477183424496,0.12375,0.0,1.0,0.06039087429325121,0.05610056542849036,0.004290308864760853,0.0,20,1.0,1815,1815,0,376,424,0,0.11170212765957446,0.13443396226415094,0,4765,0.0,5.95625,2.272727272727273,0.057484776336971126,0.01641906073597116,0.03770060894652116,0.007310282372051758,0.030000000000000027,0.0023298287944348317,20,69.30052465897167,330217
117,2025-07-17T22:21:57.494893,429,800,200,0.011292261790972032,0.5317434652158429,0.45675524219529884,0.3766520794651044,0.6,150,0.05,0.25,12.785370623272389,28.045303094254397,20.415336858763393,10,1.3,0.3,0.04,-0.06,40,0.05,0.0,0.97,16,2,0.6681003289967113,1.3233945026845904,0.8575851014367813,1.1520806501998844,0.02684827597623196,10,1.6731562802110962,mother,0.44477301799628893,0.555226982003711,0,0.2175,0.7825,800,False,200,,0,6,1316542,1110,1315432,0.0008431178040654989,371,0,800,0.0,1.8648018648018647,3.0946634254481555,4.233036182186078,0.10663252331589332,0.3925,5.115510505695061,5.575452764508604,7.284318032466616,2.3651878777296926,5.54349179829945,5.115510505695061,5.575452764508604,7.284318032466616,2.3651878777296926,5.54349179829945,0.0,0.0,0.0,0.0,0.0,0.058391894522220614,1520.0370748143732,0.2175,0.0,1.0,0.05846385996207351,0.05831992908236772,0.00014393087970578783,0.0,20,1.0,2072,2072,0,346,454,0,0.21965317919075145,0.21585903083700442,0,5192,0.0,6.49,1.8648018648018647,0.0489827822542514,0.021057830845635492,0.0,0.004405089237375418,0.030000000000000027,0.0,40,103.70146379044684,538418
149,2025-07-17T22:22:28.886145,374,800,200,0.00625615137211527,0.474642686425274,0.28793339582891336,0.164583633659462,0.6,150,0.05,0.25,11.854970465317049,22.605094015259706,17.230032240288377,5,1.5,0.3,0.04,-0.06,40,0.05,0.04,0.97,16,2,0.7793412238041127,1.2995533701753534,0.8063889820700708,1.2579038758742465,0.09077657014153341,10,2.4415116951645364,mother,0.5811721278843631,0.4188278721156369,0,0.395,0.605,800,False,200,,0,5,1200068,418,1199650,0.0003483135955629181,426,0,800,0.0,2.1390374331550803,0.8676911192943331,1.6041340275396918,0.08040442192732869,0.375,5.282886422163389,5.013764648315946,8.458182089162232,3.7570215366776294,5.761881232282857,5.282886422163389,5.013764648315946,8.458182089162232,3.7570215366776294,5.761881232282857,0.0,0.0,0.0,0.0,0.0,0.055576233827603225,919.3935983512215,0.395,0.0,1.0,0.05475437197568918,0.056398095679517264,-0.0016437237038280858,0.0,20,1.0,2279,2279,0,470,330,0,0.4276595744680851,0.3484848484848485,0,4968,0.0,6.21,2.1390374331550803,0.05803819668205468,0.01338214197243908,0.037678472132717813,0.022108093525215526,0.030000000000000027,0.002223049353104129,20,114.26650563607086,567676
142,2025-07-17T22:22:37.133323,381,800,200,0.009711061369822565,0.6551975650865278,0.3234586374821399,0.35858434425054964,0.6,150,0.05,0.25,12.262294548292058,22.484995260618735,17.373644904455396,5,1.5,0.3,0.04,-0.06,40,0.05,0.04,0.97,16,3,0.2237364234490783,1.0598038641863123,0.816045766435825,1.1455504300976667,0.030971548724784186,10,1.9160760874880762,father,0.4,0.35,0.25,0.42375,0.57625,800,False,200,,0,5,1395281,555,1394726,0.0003977693382193264,419,0,800,0.0,2.099737532808399,0.6685231963442178,1.1395152494669096,0.08309864840984757,0.37875,5.489215591447472,5.3429583937392815,8.197368759762973,3.5171856105205643,5.7395228866020656,5.489215591447472,5.3429583937392815,8.197368759762973,3.5171856105205643,5.7395228866020656,0.0,0.0,0.0,0.0,0.0,0.05650204844574674,1202.3810528906165,0.42375,0.0,1.0,0.05851334423378483,0.05449075265770865,0.004022591576076179,0.0,20,1.0,2197,2197,0,317,271,212,0.4479495268138801,0.42435424354243545,0.3867924528301887,5029,0.0,6.28625,2.099737532808399,0.05755844588164423,0.020390680041622183,0.03769766216473423,0.0065265988881630845,0.030000000000000027,0.0022600819378298695,20,78.51799562537283,394867
123,2025-07-17T22:22:58.267210,338,800,200,0.008527764607982725,0.41059661607045417,0.3432331071777221,0.32743284824929564,0.6,150,0.05,0.25,12.335632411267738,30.18864167644658,21.26213704385716,10,1.3,0.3,0.04,-0.06,40,0.05,0.04,0.97,16,2,0.36828709924446373,1.0536747072272847,0.8780648244390873,1.2642409316019168,0.1429613771767919,10,2.2455392344559195,mother,0.40782276958510777,0.5921772304148922,0,1.0,0.0,800,False,200,,0,1,1215720,157,1215563,0.0001291415786529793,462,0,800,0.0,2.366863905325444,0.23776817701857525,0.9702411775889295,0.04682374721354456,0.32,5.592825090439636,5.47404937850755,9.970974243322352,5.2117520223217415,5.724184629214151,5.592825090439636,5.47404937850755,9.970974243322352,5.2117520223217415,5.724184629214151,0.0,0.0,0.0,0.0,0.0,0.0558419929838537,1345.5318525299938,1.0,0.0,1.0,0.05591120705843926,0.05577277890926815,0.00013842814917110896,0.0,20,1.0,2007,2007,0,312,488,0,1.0,1.0,0,4736,0.0,5.92,2.366863905325444,0.047031960989495636,0.020184058243746097,0.03811872156042018,0.022038273993998922,0.030000000000000027,0.002233679719354148,20,98.3108108108108,465600
115,2025-07-17T22:23:23.845461,283,800,200,0.006264566582467012,0.5359326012169315,0.4885804176279871,0.3946753692198107,0.6,150,0.05,0.25,12.030103729004198,22.261445597766272,17.145774663385236,10,1.3,0.3,0.04,-0.06,40,0.05,0.0,0.97,16,2,0.7033554856049014,1.0344633283382239,0.8661152484744395,1.2104467241617707,0.1437898928186459,10,2.067771620334807,random,0.4280915093331285,0.5719084906668714,0,0.72,0.28,800,False,200,,0,5,1177394,924,1176470,0.0007847840230203314,517,0,800,0.0,2.8268551236749118,1.2118513344418442,1.6536557383083683,0.07788470779029995,0.365,5.528969133724858,5.0438885884193,8.995418697892344,3.7707178241284067,5.5681114896980475,5.528969133724858,5.0438885884193,8.995418697892344,3.7707178241284067,5.5681114896980475,0.0,0.0,0.0,0.0,0.0,0.05535594624629799,1707.2781199858607,0.72,0.0,1.0,0.05438317720561036,0.056328715286985624,-0.0019455380813752643,0.0,20,1.0,2221,2221,0,342,458,0,0.7105263157894737,0.7270742358078602,0,4846,0.0,6.0575,2.8268551236749118,0.05832340734860454,0.017709022141249506,0.0,0.023302641636285554,0.030000000000000027,0.0,40,111.8501857201816,542026
0,2025-07-18T17:26:45.258348,20,0.0839445666768957,3,1.0147852056432267,1.4338894845498578,10,0.10027731392897814,1.9755378279361016,0.08667813369162777,1.255128908713966,0.3866102329216218,0.07686389902355337,0.029488077108034996,0.05633010503157709,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,298,,0,2,611924,70,611854,0.00011439329067008322,30,225,230,0.5248906216756367,1.15,0.06421481968692759,0.4673939779008445,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.3901265624541174,0.6098734375458825,0.5,0.5,0.0,0.3901265624541174,29,0.9655172413793104,0,0,0,0,0,0,0,0,0,612978,0.0,612978.0,0.05,3,0.10879223134973602,0.010027731392897813,0.1988149626632778,0.028165052515788543
9,2025-07-18T17:26:49.322835,10,0.1654024941046619,3,1.0154474394340907,1.349684561963631,20,0.10147915734347103,1.5888167386727519,0.08598326381864205,1.526331468290064,0.37513249374261404,0.027280944446386488,0.028715256948750698,0.012585152430182267,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,8,618764,76,618688,0.00012282550374617787,32,231,232,0.5267256929461532,1.16,0.6873642580321475,1.3047752515018467,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.44537392207658133,0.5546260779234187,0.5,0.5,0.0,0.44537392207658133,14,1.0,0,0,0,0,0,0,0,0,0,619942,0.0,619942.0,0.1,3,0.13123896131267984,0.005073957867173551,0.07272349077044894,0.0062925762150911335
15,2025-07-18T17:26:50.109886,2,0.24913867329589792,3,1.0909981603483927,1.2852574738162925,25,0.1751703755767552,2.389457323383663,0.11172815199864441,1.6298965264282597,0.23790660089688678,0.14123475800598778,0.024796617083985912,0.023269474597425933,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,41,727262,82,727180,0.00011275166308703053,51,250,251,0.6403750947334569,1.255,10.047764458273688,20.30314684490259,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.4966295245156012,0.5033704754843988,0.5,0.5,0.0,0.4966295245156012,11,1.0,0,0,0,0,0,0,0,0,0,729719,0.0,729719.0,0.5,3,0.18210532684683914,0.007006815023070208,0.59365632342081,0.011634737298712967
1,2025-07-18T17:26:50.323411,5,0.501144504541434,2,0.8741254281739944,1.482299506308827,15,0.24679936399266594,2.3839132162465817,0.13983122800514952,1.6945282761094111,0.39779063802118686,0.007277934671504054,0.03854276067583032,0.030506211181917355,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,11,756693,71,756622,9.382933369279219e-05,60,259,260,0.6477087020230502,1.3,1.8132405149757547,4.382053867554077,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.7499531799393845,0.2500468200606155,0.5,0.5,0.0,0.7499531799393845,19,1.0,0,0,0,0,0,0,0,0,0,758222,0.0,758222.0,0.2,2,0.23694796973782803,0.016453290932844398,0.01829589230080478,0.015253105590958677
4,2025-07-18T17:26:50.563105,20,0.18242374893742408,2,1.1016224369722027,1.2081856298342457,10,0.09291820470023161,1.6461545915073845,0.11143684180515118,1.843591191432897,0.34024059240151316,0.01379857797366934,0.03976246635915308,0.017469295384915307,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,298,,0,2,783091,79,783012,0.0001008822729414589,70,269,270,0.7221168059998383,1.35,0.08035439495644013,0.5254407049499513,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5959828623188868,0.40401713768111325,0.5,0.5,0.0,0.5959828623188868,29,0.9655172413793104,0,0,0,0,0,0,0,0,0,784937,0.0,784937.0,0.05,2,0.20544397995307792,0.009291820470023162,0.04055535489247512,0.008734647692457654
10,2025-07-18T17:26:50.765488,5,0.0,1,1.1100665983332467,1.4073190375667568,0,0.09391341417050626,1.5358813133751492,0.1436994960730581,1.2751772637400196,0.2799555979675486,0.12106220194217159,0.03362532771868952,0.08871474053024313,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,14,796572,104,796468,0.00013055944723138648,74,273,274,0.8245548066405002,1.37,3.1660614952368746,4.730637523952181,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,798567,0.0,798567.0,0.2,1,0.18324233020326192,0.09391341417050626,0.4324335816860667,0.044357370265121564
8,2025-07-18T17:26:51.063347,10,0.0,1,1.1492232672728109,1.2507466877315176,0,0.2231686254587713,2.114236432387167,0.08960209218741547,1.8103814709246382,0.34596448097036436,0.07595226684752918,0.03429816653337179,0.06731975318217798,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,13,903674,103,903571,0.00011397915620013411,112,309,312,0.5445570565246044,1.56,1.2330984226360562,2.702105471896155,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,907130,0.0,907130.0,0.1,1,0.16221396745217825,0.2231686254587713,0.21953775900490582,0.03365987659108899
14,2025-07-18T17:26:52.400351,2,0.0,1,0.9899765585981944,1.4392689364925908,0,0.12956939142373897,1.9574920701643794,0.08214481261740378,1.663356153734742,0.23937072336635384,0.1219187221894604,0.02203837282354654,0.035898959197715796,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,32,808146,116,808030,0.00014353842003796344,78,276,278,0.5645370423281125,1.39,7.020294342559209,15.450658123189234,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,812322,0.0,812322.0,0.5,1,0.13663607956454588,0.12956939142373897,0.5093301322520772,0.017949479598857898
7,2025-07-18T17:26:52.553062,5,0.12057699931020141,2,1.1598614337479296,1.2902648641378271,15,0.08964818759094913,1.8633107116792496,0.05055017954100479,1.9865247517416575,0.28831440516330414,0.13755152453872518,0.04657547362967418,0.08828228574613155,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,13,1015431,94,1015337,9.257152874001286e-05,150,348,350,0.6116064842461328,1.75,1.9920412254564945,4.463454200900711,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5618360538532323,0.4381639461467676,0.5,0.5,0.0,0.5618360538532323,19,1.0,0,0,0,0,0,0,0,0,0,1018249,0.0,1018249.0,0.2,2,0.10041918286319075,0.005976545839396608,0.47708862989629197,0.044141142873065774
20,2025-07-18T17:26:52.756895,20,0.11673067717118873,2,0.9892939952668589,1.1935205092154724,25,0.2590584954965687,2.1158635235884065,0.19281047108646548,1.2665466554859761,0.3191311840345528,0.051460200712700084,0.04199462374170495,0.06241633698810668,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,4,789528,56,789472,7.092845345573558e-05,72,270,272,0.5998997667507469,1.36,0.07512407674947735,0.41559390292612985,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5641919422268098,0.4358080577731902,0.5,0.5,0.0,0.5641919422268098,12,0.9166666666666666,0,0,0,0,0,0,0,0,0,791509,0.0,791509.0,0.05,2,0.24420345729723836,0.010362339819862747,0.16125093155148515,0.03120816849405334
11,2025-07-18T17:26:52.804205,5,0.08677032767031445,2,1.1802174963207075,1.4209102028245006,25,0.0574136053604737,1.891824340287332,0.1336752074355807,1.6536088416895292,0.12732449364916237,0.09476480705361864,0.03777782672386942,0.05555663549840646,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,15,873667,94,873573,0.00010759248088802714,101,299,301,0.6220179429004725,1.505,3.06361291298535,4.515919422184314,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5607525059374425,0.4392474940625574,0.5,0.5,0.0,0.5607525059374425,12,0.9166666666666666,0,0,0,0,0,0,0,0,0,876219,0.0,876219.0,0.2,2,0.22104650493015815,0.002296544214418948,0.7442779023707672,0.02777831774920323
16,2025-07-18T17:26:52.991760,10,0.0,1,1.1443985410055018,1.2331300538347478,0,0.23461375401997048,2.3379236559651773,0.06880367114534852,1.6672678208124068,0.3130277773574094,0.13916810242072736,0.028618259043770078,0.026849435405216216,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,9,924646,134,924512,0.0001449203262654032,119,316,319,0.6386295827652749,1.595,2.25356467571926,3.2388160005882893,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,928864,0.0,928864.0,0.1,1,0.11471414685439871,0.23461375401997048,0.44458707018140364,0.013424717702608108
13,2025-07-18T17:26:53.264935,20,0.69682537369463,3,0.9675349742636872,1.1735636787988675,10,0.2946435432217526,2.39913591814058,0.130058625757706,1.8424808312186665,0.3250163580921416,0.10326071987755017,0.048464460334045216,0.08475561990661007,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,8,945918,107,945811,0.00011311762753219623,126,325,326,0.635248240373342,1.63,0.8562198994453702,1.5762466382455218,0.10537429430561265,0.0,6.747250034373252,4.311298028704143,0.2237608688016451,2.6457230313068365,6.519053427813292,6.747250034373252,4.311298028704143,0.2237608688016451,2.6457230313068365,6.519053427813292,0.0,0.0,0.0,0.0,0.0,0.11596909308208536,0,0.0,0.7973128052732245,0.20268719472677552,0.11170125861699953,0.12023692754717118,-0.008535668930171644,0.7973128052732245,29,1.0,0,0,0,1,0,0,0.0,0,0,948945,0.0,948945.0,0.05,3,0.2396305248932156,0.029464354322175264,0.3177093007985645,0.00982903237417951
5,2025-07-18T17:26:53.631132,10,0.10838694668407323,2,1.1563634919391725,1.1674328913682566,10,0.24995757682049613,1.7682295319643995,0.1906657601005574,1.4313742820449546,0.21733198523560862,0.07862344661423752,0.046874419231464196,0.055638868684792446,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,6,1102694,133,1102561,0.00012061369700025573,177,375,377,0.6290658765848255,1.885,0.2875486848370086,1.0813479046920174,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5533695350617264,0.44663046493827363,0.5,0.5,0.0,0.5533695350617264,30,0.9666666666666667,0,0,0,0,0,0,0,0,0,1106577,0.0,1106577.0,0.1,2,0.27291406547449093,0.02499575768204961,0.36176656891530345,0.027819434342396223
24,2025-07-18T17:26:53.973112,5,0.0,1,1.107176990853763,1.4415235420393946,0,0.13768014387289584,1.6219051498658974,0.10634409667501755,1.477730615960063,0.3928390643950864,0.07621590244621937,0.03576695757028168,0.029494738509415943,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,1.0,1,False,300,,0,10,791689,88,791601,0.00011115475900258814,72,271,272,0.5843644841472463,1.36,1.100746241816772,2.0286088505255178,0.2996381986030218,0.0,4.60361870383366,6.162153752445319,1.879545818079975,0.09610594765736864,0.4720999495937558,4.60361870383366,6.162153752445319,1.879545818079975,0.09610594765736864,0.4720999495937558,0.0,0.0,0.0,0.0,0.0,0.1180071826741546,0,0.0,1.0,0.0,0.1180071826741546,0.1180071826741546,0.0,1.0,0,0,0,0,0,1,0,0,0.0,0,0,794060,0.0,794060.0,0.2,1,0.15714792748329018,0.13768014387289584,0.1940130433911416,0.0034805909952070695
25,2025-07-18T17:26:54.150378,5,0.0,1,0.8528258189343405,1.273798778850374,0,0.12554223932156683,2.4472344188910595,0.18699481782104643,1.4013458605557285,0.3603883269102043,0.001552463404937765,0.025257165601862717,0.0744660264959271,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,20,834231,112,834119,0.00013425538010455138,88,287,288,0.48157613832993246,1.44,3.2582136555944405,5.24953043854918,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,837172,0.0,837172.0,0.2,1,0.262044413898896,0.12554223932156683,0.004307751636263687,0.03723301324796355
19,2025-07-18T17:26:55.354672,5,0.30267912782752426,3,0.9674338509400013,1.1447259354933872,15,0.19925867499498506,1.671677267232416,0.08604553231424303,1.3358557127370816,0.12428655607946505,0.10463495129540921,0.023728923831253163,0.051459744309116255,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,22,831720,120,831600,0.00014427932477276007,87,286,287,0.6627765345515395,1.435,3.240614535940603,7.114351428879742,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.5349653234978599,0.46503467650214014,0.5,0.5,0.0,0.5349653234978599,19,1.0,0,0,0,0,0,0,0,0,0,836157,0.0,836157.0,0.2,3,0.1149444158974847,0.013283911666332337,0.8418847105917779,0.025729872154558128
29,2025-07-18T17:26:55.537918,10,0.5221741943683152,3,1.153999222305445,1.4648138590356043,20,0.0889646802778886,1.9219211867129165,0.16286001841490494,1.4431060964063964,0.31141472487221533,0.044860941024327534,0.03549592575252266,0.08319263102100732,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,299,,0,6,723975,107,723868,0.0001477951586726061,49,248,249,0.5611406627048181,1.245,0.3113443876509832,1.2678424414291771,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.6804571239514479,0.3195428760485522,0.5,0.5,0.0,0.6804571239514479,14,1.0,0,0,0,0,0,0,0,0,0,725405,0.0,725405.0,0.1,3,0.2350242854354073,0.0044482340138944304,0.1440552981004209,0.04159631551050366
28,2025-07-18T17:26:56.773911,2,0.36125275552241254,2,0.873362029760039,1.1709395125720605,20,0.26391065330904256,2.0316755903726813,0.10742363865980246,1.6728348982349417,0.39178134315745206,0.14459269233639613,0.03461393929647359,0.07621543852614403,300,200,800,0.5,0.05,0.25,0.3,0.2,0.6,150,0.0,0.0,0,True,300,,0,50,746752,74,746678,9.909581762084333e-05,58,257,258,0.6356588234264736,1.29,12.398659648101326,26.173980507029714,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.0,0.6804009087264467,0.3195990912735534,0.5,0.5,0.0,0.6804009087264467,14,1.0,0,0,0,0,0,0,0,0,0,748300,0.0,748300.0,0.5,2,0.17970201164549782,0.013195532665452129,0.36906477263846155,0.038107719263072014
