run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,behavioral_cooperation_rate,cooperation_resilience,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,total_shocks_experienced,average_shock_severity,recovery_success_rate,crisis_response_knowledge,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
101,10,0.6427716088326316,2,0.824413589742685,1.1237149211098638,10,0.06630801477985661,1.5806385161380252,0.09989302251175922,1.6676722131544728,0.2711392592227435,0.07046185188915294,0.03289807432736336,0.09955229861614275,300,200,800,0.9047619047619048,0.6377045043776259,0.9047619047619048,0.09523809523809523,798,False,300,149961,683,0.004533867927033271,0.6526245341168737,0,0.8203471586507992,0.17965284134920076,0.7447160590405456,0.5605330091932018,0.1841830498473438,30,0.1,0.16658881793087507,0.006630801477985661,0.2598732920165864,0.06497027250462405,7,0.6450018624398003,0.15,0.15,High_Coop,Survived,Rare,Moderate,Moderate
102,10,0.0,1,1.1224164408753494,1.3907770814250922,0,0.20460235555730139,2.0128743342980795,0.1519194371215707,1.7425757023003703,0.17629672777684735,0.02288578209759548,0.049932004178833145,0.05962190937093284,300,200,800,1.0,0.6431580360231068,1.0,0.0,784,False,300,164788,495,0.002994863355578009,0.8355209848673184,0,1.0,0.0,0.8355209848673184,0.8355209848673184,0.0,0,0.1,0.264731119835198,0.20460235555730139,0.129813992501119,0.04981535643727181,8,0.560927755371704,0.15,0.15,High_Coop,Survived,Rare,Fast,Simple
103,5,0.5007435075427628,2,0.8733546584685945,1.2098815251788553,25,0.2752504970674481,2.231060955685005,0.10266078398547326,1.6604171090082618,0.2934353622148601,0.05746384781467838,0.038330225453461333,0.05521335096271194,300,200,800,0.9720812182741116,0.47324100003944264,0.9720812182741116,0.027918781725888325,788,False,300,243002,2402,0.009787941516845691,0.6618817428136765,0,0.748150422881227,0.251849577118773,0.7217504959193544,0.6020129897079985,0.11973750621135582,12,0.2,0.1704597221536812,0.011010019882697923,0.19583136599808318,0.03654470896178296,16,0.5790926249922522,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Moderate
104,5,0.18201691433000847,3,1.0288896772248886,1.1974632980204174,15,0.052677084978177205,1.896813851333628,0.12934920179119697,1.2863425254817342,0.2727970301332936,0.11599250064427268,0.04320736718368148,0.039737467280140194,300,200,800,0.6851385390428212,0.08450200343445907,0.6851385390428212,0.3148614609571788,794,False,300,565081,2785,0.004904326020575276,0.37702363488559,0,0.4549995759927071,0.5450004240072929,0.41355998245407805,0.340487287317102,0.07307269513697606,20,0.2,0.16638737890113475,0.003511805665211814,0.4251970799960565,0.014981964355105655,13,0.5002349534076598,0.15,0.15,Medium_Coop,Survived,Occasional,Moderate,Complex
105,20,0.14589337224857513,3,1.0466469559159506,1.4304414060627904,15,0.08235584307671413,1.6667913029047576,0.12996221769709235,1.8153714123799958,0.3391960282540933,0.05503511350451737,0.04437417505842837,0.0019607791831502187,300,200,800,0.5347661188369153,0.056098794117963445,0.5347661188369153,0.46523388116308473,791,False,300,588551,3592,0.0060661022759705,0.32136543279977237,0,0.4377534665074601,0.5622465334925398,0.34645324056137144,0.29627762503817323,0.050175615523198214,20,0.05,0.23592969469680702,0.005490389538447609,0.16225164483143745,0.0006301266508178542,4,0.633710078204092,0.15,0.15,Medium_Coop,Survived,Rare,Fast,Complex
106,20,0.6807174725677996,3,0.8914661498554957,1.3577585294102832,20,0.21048727744491774,2.1084313352857684,0.17225798645721502,1.5827847720231367,0.20395847002721662,0.024575774399360345,0.026050853921255314,0.041940049046531806,300,200,800,0.9544846050870147,0.5565115411651628,0.9544846050870147,0.04551539491298527,747,False,300,166881,411,0.002456782153360591,0.5910645898136261,0,0.7863306411120834,0.21366935888791658,0.7388804456352481,0.4432487339920041,0.29563171164324403,15,0.05,0.27264731782384766,0.010524363872245887,0.12049401231574695,0.02478927788645168,2,0.3915305009843407,0.15,0.15,High_Coop,Survived,Rare,Fast,Complex
107,10,0.6412411657641166,3,1.0292852747833663,1.2204936582196735,15,0.13977567278529957,2.3233180338171664,0.094168737747364,1.2061804538234338,0.16686015797140485,0.02333749769356482,0.03268068108257506,0.05935197931319816,300,200,800,0.8855345911949686,0.53396987349626,0.8855345911949686,0.11446540880503145,795,False,300,212913,503,0.002356899201559396,0.6180356035948198,0,0.7591631909735388,0.24083680902646123,0.668060505459222,0.5680107017304176,0.10004980372880445,20,0.1,0.11358449083209543,0.009318378185686638,0.13986261296458924,0.03668163635937968,7,0.5086389712046143,0.15,0.15,High_Coop,Survived,Rare,Moderate,Complex
108,5,0.4384371133217876,2,1.0960526278523188,1.2022492661289033,20,0.22651818911451044,2.2448752466726183,0.16049732518328946,1.9264578615924584,0.370738495870218,0.0928627642295957,0.029237895668129864,0.06318618752302756,300,200,800,0.9329962073324906,0.48065359631093235,0.9329962073324906,0.06700379266750948,791,False,300,232983,1256,0.00536204474916645,0.71217515941012,0,0.7184465161750069,0.28155348382499307,0.8225661065643985,0.6017842122558416,0.220781894308557,15,0.2,0.30919133386390923,0.011325909455725522,0.250480501118782,0.044999633171729884,13,0.4669593925476846,0.15,0.15,High_Coop,Survived,Occasional,Fast,Moderate
109,5,0.19817801494069098,3,0.8882450773117474,1.2383231959581718,15,0.06309505724296334,2.1791625175641105,0.07936691268436906,1.5025995070777234,0.31680487002997404,0.0892856871374229,0.03087464672065686,0.06827024961786866,300,200,800,0.6113256113256114,0.2778580388939424,0.6113256113256114,0.3886743886743887,777,False,300,338340,1711,0.005031598201446254,0.5152421690354563,0,0.4703806755013347,0.5296193244986653,0.5634821921596227,0.46700214591128986,0.09648004624833284,20,0.2,0.11925668387781366,0.0042063371495308895,0.2818318011619432,0.03517571149370268,12,0.6319246643864501,0.15,0.15,Medium_Coop,Survived,Occasional,Moderate,Complex
110,10,0.16246399248912313,3,1.131846652631316,1.371484825077594,15,0.11170250523422347,1.5399792512819572,0.18816067801268543,1.342019119953623,0.17783813459685044,0.006404558402108206,0.036917184356826324,0.013352413871411773,300,200,800,0.287515762925599,0.014362692215247538,0.287515762925599,0.712484237074401,793,False,300,646552,5889,0.009026103509742643,0.10705186520156008,0,0.4437314492372877,0.5562685507627123,0.1045560847761557,0.10954764562696447,-0.004991560850808763,20,0.1,0.25251522751646116,0.0074468336822815645,0.03601341420177961,0.001429400809877814,3,0.6444644440491624,0.15,0.15,Low_Coop,Survived,Rare,Fast,Complex
111,2,0.46600976659511417,3,1.1231369670885736,1.3699274808628998,20,0.25931476351130384,1.6328677845874444,0.10231555229333505,1.646906669656165,0.3510096605685069,0.019138110246196716,0.028775814924177294,0.059573068427760334,300,200,800,0.7726130653266332,0.07449359289542852,0.7726130653266332,0.22738693467336685,796,False,300,506836,3172,0.006219510282191652,0.35627618668188255,0,0.6417545329278435,0.35824546707215654,0.3477637191439827,0.36478865421978235,-0.017024935075799663,15,0.5,0.16850416548144762,0.012965738175565192,0.05452302997928888,0.021224465648381305,35,0.5422872169869933,0.15,0.15,High_Coop,Survived,Frequent,Moderate,Complex
112,10,0.0,1,1.1935367164114659,1.3553171260611427,0,0.2929973929668016,2.3676305491326075,0.09984311211193694,1.8873638436978015,0.3487607336279941,0.11405078169739855,0.04538089693667087,0.005717090529309366,300,200,800,1.0,0.7334645895458083,1.0,0.0,792,False,300,111633,839,0.007459634397894587,0.7718277255160371,0,1.0,0.0,0.7718277255160371,0.7718277255160371,0.0,0,0.1,0.18844027984233583,0.2929973929668016,0.32701726628161903,0.004412608979806124,4,0.6401975773460651,0.15,0.15,High_Coop,Survived,Rare,Moderate,Simple
113,2,0.06044573311140669,3,0.9836006847020082,1.3284114209132467,10,0.07083570404064042,2.0116334079051015,0.1976596112715976,1.6223308459640524,0.2405300379889981,0.0022040960191884672,0.02743279395326044,0.09159652256214634,300,200,800,0.2781289506953224,0.011860644423165409,0.2781289506953224,0.7218710493046776,791,False,300,593557,3342,0.0055989371736256885,0.10905763582578437,0,0.37631353139417756,0.6236864686058224,0.10210920453490764,0.11600606711666112,-0.013896862581753475,30,0.5,0.3206692843671767,0.007083570404064042,0.009163495909352008,0.009989300200490797,50,0.491697052244956,0.15,0.15,Low_Coop,Survived,Frequent,Fast,Complex
114,2,0.7815478658549462,2,1.1435092943350218,1.307344496244618,15,0.2730610820996818,1.7791291216421579,0.055866599270293305,1.2681371304188287,0.3823838106682823,0.0666968004740568,0.02846341987296399,0.057006026151493,300,200,800,0.6945500633713562,0.424874786144653,0.6945500633713562,0.30544993662864384,789,False,300,244416,4457,0.017908732566409374,0.5553763611953568,0,0.8904068830428207,0.10959311695717934,0.5666373179588834,0.5441154044318303,0.022521913527053128,20,0.5,0.07084650888488839,0.018204072139978784,0.17442370365390866,0.031659799370223535,29,0.49918095501092136,0.15,0.15,Medium_Coop,Survived,Frequent,Slow,Moderate
115,5,0.28536436409670335,2,1.159436820723149,1.212909384794784,15,0.08720632719703865,2.3626696323707406,0.08347368993211024,1.7354470176081604,0.269631106570421,0.14897858679244122,0.022691487136388282,0.005924054604630191,300,200,800,0.9217134416543574,0.29003164556962024,0.9217134416543574,0.07828655834564253,677,False,300,292376,1291,0.004396135759210262,0.4841202728422678,0,0.6414627285513361,0.3585372714486639,0.5464377602463519,0.42180278543818367,0.12463497480816826,20,0.2,0.14486416624142903,0.005813755146469243,0.5525274464336766,0.002867954931526061,14,0.5640965275331846,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Moderate
116,5,0.0,1,1.0600460660287447,1.136676697744164,0,0.13460673713153515,1.7705144149475296,0.10035883225042352,1.9457593591200393,0.3979183987941688,0.09018541278507283,0.03384782018148071,0.09427472184316191,300,200,800,0.9204545454545454,0.6337197816773815,0.9204545454545454,0.07954545454545454,792,False,300,150796,2032,0.0132959928808857,0.7472158185698754,0,1.0,0.0,0.7472158185698754,0.7472158185698754,0.0,0,0.2,0.19527413712161962,0.13460673713153515,0.2266429827280317,0.07044356345248554,13,0.4524174730535836,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Simple
117,20,0.4663847588451199,2,0.8952367137173128,1.1139511587799151,25,0.12599581493463008,1.959398088723372,0.14831357414780236,1.81214130213541,0.19992177990153354,0.11386602119281845,0.03388040549719756,0.056702864718557844,300,200,800,0.9735182849936949,0.4991573198661107,0.9735182849936949,0.02648171500630517,793,False,300,224194,419,0.0018654307631348142,0.6498404208200732,0,0.7319719302366551,0.26802806976334487,0.8013083715765942,0.4983724700635522,0.302935901513042,12,0.05,0.26876515338055523,0.005039832597385203,0.569552858367409,0.036847813470411314,6,0.4551964774762493,0.15,0.15,High_Coop,Survived,Rare,Fast,Moderate
118,20,0.7539172861778259,2,0.9173695290840372,1.4799122133230163,15,0.22988851668327603,2.1888884572605347,0.0926638342275789,1.7343000343602983,0.29018402048221215,0.11279956416000536,0.04739067402633333,0.09185307708515604,300,200,800,0.9911949685534591,0.6097175669706654,0.9911949685534591,0.00880503144654088,795,False,300,192621,927,0.004789509579019158,0.7629609390334572,0,0.8750071452698314,0.12499285473016863,0.7683739899403279,0.7575478881265865,0.01082610181374144,20,0.05,0.16070689088484708,0.015325901112218402,0.38871735243229844,0.07008030994600319,4,0.6865059286785191,0.15,0.15,High_Coop,Survived,Rare,Moderate,Moderate
119,10,0.032176138329102426,3,0.8538386400153868,1.2004767363665274,20,0.14513759244786206,2.497189650727373,0.1509502862025992,1.5138656744015226,0.15487353502493503,0.1125498269531604,0.03421702815939032,0.03708383097453074,300,200,800,0.30632911392405066,0.01546161533265223,0.30632911392405066,0.6936708860759494,790,False,300,643416,6013,0.009258902820785644,0.22639148066540732,0,0.3545061718056509,0.6454938281943491,0.15906665300750936,0.29371630832330525,-0.1346496553157959,15,0.1,0.2285184568232007,0.007256879622393103,0.7267208495953785,0.008395463403069708,8,0.7351106082911782,0.15,0.15,Medium_Coop,Survived,Rare,Fast,Complex
120,20,0.7375229399038111,2,1.0836319897179072,1.231251345282355,25,0.24117578864773576,2.031951334835952,0.14241197811504813,1.7771063572735644,0.35357772566802126,0.10982917040481524,0.0372222936636689,0.048284106019000864,300,200,800,0.9759797724399494,0.6755707285090123,0.9759797724399494,0.02402022756005057,791,False,300,137994,304,0.0021981518170906306,0.7559709037990182,0,0.870194943563019,0.12980505643698106,0.8431400805536496,0.6688017270443868,0.17433835350926286,12,0.05,0.2530812316601558,0.00964703154590943,0.3106224245243754,0.036501379266311695,4,0.501485062372043,0.15,0.15,High_Coop,Survived,Rare,Fast,Moderate
121,20,0.5463915573052134,3,1.0713251931994656,1.3922383393885878,25,0.24486944186343257,2.0809281789471417,0.19600778028830518,1.3190470808202281,0.2677388567892732,0.05849961921173053,0.04733536478723052,0.005504498360344057,300,200,800,0.9392405063291139,0.3869583979779506,0.9392405063291139,0.060759493670886074,790,False,300,339249,981,0.00288334362049202,0.6478997631884172,0,0.6952695552107843,0.30473044478921574,0.7466874202040026,0.5491121061728319,0.19757531403117068,12,0.05,0.2585434904073416,0.009794777674537302,0.2184950661000741,0.0035663631841379453,2,0.5152961809718011,0.15,0.15,High_Coop,Survived,Rare,Fast,Complex
122,20,0.051344580178168814,2,0.8483022095677897,1.2548285321872232,15,0.1978003638619723,2.3559891702008753,0.16646162430241523,1.9380184104796538,0.23900272611607018,0.004976102754289385,0.035057086316438404,0.05662162702124323,300,200,800,0.7070707070707071,0.09300544245111872,0.7070707070707071,0.29292929292929293,792,False,300,502616,2127,0.004214025751719192,0.4561273906030604,0,0.5238459987905664,0.4761540012094336,0.514387945631738,0.3978668355743829,0.11652111005735505,20,0.05,0.32260569253642807,0.013186690924131488,0.02082027613305453,0.02582667498489941,2,0.3293923772346648,0.15,0.15,High_Coop,Survived,Rare,Fast,Moderate
123,20,0.0,1,0.9028655647480888,1.3035618822792323,0,0.23074303121887924,2.2190236103000984,0.0932122336347617,1.7865269569923425,0.3165208200471157,0.02125123707028595,0.032546556676745844,0.06333262664428842,300,200,800,1.0,0.7469405694849816,1.0,0.0,790,False,300,96227,82,0.0008514261387824606,0.74282167135316,0,1.0,0.0,0.74282167135316,0.74282167135316,0.0,0,0.05,0.1665261681099701,0.23074303121887924,0.06714009229194653,0.047044847575096,3,0.5983843983924105,0.15,0.15,High_Coop,Survived,Rare,Moderate,Simple
124,2,0.05972571786441741,3,0.9926297622148302,1.3824830034547477,15,0.23147499446661512,2.0288983197765305,0.10383504071736875,1.8620894415147518,0.32051655176152427,0.06434959525750229,0.021976585378553022,0.034317331772377356,300,200,800,0.2193126022913257,0.021871340463736434,0.2193126022913257,0.7806873977086743,611,False,300,445477,3371,0.007510337575303889,0.2142206158643351,0,0.3862245296276056,0.6137754703723944,0.15410715949908707,0.27433407222958317,-0.1202269127304961,20,0.5,0.1933501329790667,0.015431666297774342,0.200768399958891,0.007351479947099392,29,0.5694736676884348,0.15,0.15,Low_Coop,Survived,Frequent,Moderate,Complex
125,10,0.0,1,1.0344644908971656,1.436390546336693,0,0.0911300877726907,2.028907200776464,0.05817389067527456,1.4380735471670292,0.3131295556271036,0.0058729356254493825,0.03641525085351862,0.09331488023985096,300,200,800,0.9911949685534591,0.7750186789780648,0.9911949685534591,0.00880503144654088,795,False,300,85782,347,0.004028840460239873,0.6319299221813638,0,1.0,0.0,0.6319299221813638,0.6319299221813638,0.0,0,0.1,0.08365833331589904,0.0911300877726907,0.01875560936331185,0.0589684650083323,5,0.5624383535891455,0.15,0.15,High_Coop,Survived,Rare,Slow,Simple
126,2,0.0,1,0.9883413661985135,1.4864876251975487,0,0.24098040201157483,2.1231340192846613,0.15186418313998987,1.2887490654333784,0.2706831257938212,0.10985561443445652,0.0336113308916592,0.00242645654346676,300,200,800,0.8537200504413619,0.3522270508324498,0.8537200504413619,0.14627994955863807,793,False,300,301186,4006,0.013126163202180923,0.6339251769039405,0,1.0,0.0,0.6339251769039405,0.6339251769039405,0.0,0,0.5,0.19571482409446536,0.24098040201157483,0.40584581736407654,0.0015381918935668897,32,0.49092127352647613,0.15,0.15,High_Coop,Survived,Frequent,Moderate,Simple
127,5,0.0,1,0.9079601145441301,1.11326194630358,0,0.15365919501206915,2.43852403936573,0.19324549014003223,1.3633074101390195,0.10734027789903045,0.134845496668028,0.04275189014896286,0.08977078321285174,300,200,800,0.8324873096446701,0.6655272949262434,0.8324873096446701,0.16751269035532995,788,False,300,144335,558,0.0038511177213529984,0.8054957287414044,0,1.0,0.0,0.8054957287414044,0.8054957287414044,0.0,0,0.2,0.26345300868385274,0.15365919501206915,1.2562432230226785,0.07230998244372265,10,0.5462364256769687,0.15,0.15,High_Coop,Survived,Occasional,Fast,Simple
128,10,0.0,1,1.1321165620600184,1.1332665376715372,0,0.15591868016654725,2.4824599334631223,0.14025387638497883,1.4095767023358068,0.1024145170254021,0.14237966307622504,0.03360804651639136,0.023420186797586652,300,200,800,0.829733163913596,0.7323749927908184,0.829733163913596,0.17026683608640406,787,False,300,101070,104,0.0010279320774111925,0.7687549511018282,0,1.0,0.0,0.7687549511018282,0.7687549511018282,0.0,0,0.1,0.19769859656455233,0.15591868016654725,1.3902293074419354,0.01800438455637441,6,0.5279506596830869,0.15,0.15,High_Coop,Survived,Rare,Moderate,Simple
129,10,0.0,1,1.1317195661016297,1.240254280643892,0,0.11248272627700308,2.464705953995798,0.19309988399223832,1.464288802627304,0.13367414190565188,0.13575574222504422,0.021876242669184226,0.09402687319050196,300,200,800,0.9352226720647774,0.7402456297782118,0.9352226720647774,0.06477732793522267,494,False,300,65250,132,0.002018904285583188,0.7838509206097468,0,1.0,0.0,0.7838509206097468,0.7838509206097468,0.0,0,0.1,0.28275399791846595,0.11248272627700308,1.0155721988539979,0.07370305111243088,6,0.44548624943232484,0.15,0.15,High_Coop,Survived,Rare,Fast,Simple
130,2,0.0,1,0.8563748727593635,1.308194409861235,0,0.14411129516692822,1.9233235613716493,0.13178488518789783,1.6732472611089522,0.29820996755092083,0.05560411359957564,0.02767251538229928,0.04708568285870987,300,200,800,0.19309462915601022,0.3058994590904317,0.19309462915601022,0.8069053708439897,782,False,300,293775,4089,0.013727741519619693,0.5188985992202542,0,1.0,0.0,0.5188985992202542,0.5188985992202542,0.0,0,0.5,0.22050869819620775,0.14411129516692822,0.1864596078267604,0.024432694878713683,41,0.5779678183279011,0.15,0.15,Low_Coop,Survived,Frequent,Fast,Simple
131,2,0.36813222103172416,2,0.8526505438596236,1.443591043128123,20,0.20117641436824968,1.8885267105387087,0.06912222545059997,1.61864893667826,0.294470406759038,0.10871658520708674,0.026538467215055567,0.08678043593440722,300,200,800,0.3706199460916442,0.156549032125069,0.3706199460916442,0.6293800539083558,742,False,300,395442,2745,0.006893745903306738,0.40851093589725773,0,0.6821406959655808,0.31785930403441925,0.39222926414392606,0.4247926076505894,-0.032563343506663345,15,0.5,0.1118846167264486,0.010058820718412484,0.36919358520140994,0.03545075710113671,35,0.5588976591942968,0.15,0.15,Medium_Coop,Survived,Frequent,Moderate,Moderate
132,20,0.06466449387726429,3,1.0395240631442717,1.1904861588998656,10,0.27550966585733716,1.9646738127262486,0.15269010861209564,1.683389600775048,0.21749098271716621,0.13686759169294402,0.02059096600495621,0.01942105579635054,300,200,800,0.437137330754352,0.043181762530914075,0.437137330754352,0.562862669245648,517,False,300,409854,2815,0.006821447697791693,0.18083142944853592,0,0.3776986050915383,0.6223013949084617,0.16079302859299022,0.20086983030408165,-0.04007680171109143,30,0.05,0.2570369409788144,0.027550966585733715,0.6293023737491314,0.0035119372810538422,5,0.34283407407809885,0.15,0.15,Medium_Coop,Survived,Rare,Fast,Complex
133,10,0.22589049990045318,2,1.1246550923256284,1.3484278044029165,20,0.1910546089848723,1.8433133368403225,0.13799968745370478,1.2689089946580454,0.22516124544700133,0.07414588834473358,0.024695829298431435,0.015325915790782442,300,200,800,0.4860557768924303,0.15825611215592408,0.4860557768924303,0.5139442231075697,753,False,300,385060,1373,0.0035530091891738023,0.3885887273551597,0,0.6182424346042058,0.38175756539579414,0.4411816862278618,0.33599576848245766,0.10518591774540414,15,0.1,0.17510904467000502,0.009552730449243615,0.3293012889386691,0.005955478112692495,9,1.1228300842770567,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Moderate
134,5,0.3380503390891882,2,0.8894868220922368,1.2855181167420855,25,0.12279056036220186,1.7387428966216496,0.1743802806819067,1.5603316232558244,0.10145270806178826,0.09722369074660545,0.02855071446021548,0.09495300788498728,300,200,800,0.3534591194968553,0.04693953373169448,0.3534591194968553,0.6465408805031446,795,False,300,532031,2734,0.005112526062850037,0.19114694665983395,0,0.6747205795845073,0.32527942041549274,0.18226256186120804,0.20003133145845986,-0.01776876959725182,12,0.2,0.27209106642020575,0.004911622414488074,0.9583153826450134,0.018149977533382457,18,0.6339064621604295,0.15,0.15,Medium_Coop,Survived,Occasional,Fast,Moderate
135,2,0.0,1,1.113910717751866,1.3869205515930947,0,0.2767812127468643,2.348851977120707,0.174426465320317,1.9317200116069717,0.18485361250459353,0.06742510606616459,0.023436613950255217,0.09692727630556452,300,200,800,0.36253776435045315,0.24522796352583587,0.36253776435045315,0.6374622356495468,662,False,300,283812,3564,0.012401870719893102,0.5259352970099003,0,1.0,0.0,0.5259352970099003,0.5259352970099003,0.0,0,0.5,0.3369430936131258,0.2767812127468643,0.36474865247488253,0.050977475852127745,48,0.5376084105802875,0.15,0.15,Medium_Coop,Survived,Frequent,Fast,Simple
136,10,0.30770575468994565,3,0.8982648042166966,1.482084867903014,15,0.14996288260772045,2.0769593363703462,0.15063614266491893,1.6055159197200122,0.20677308272949074,0.07080663702371989,0.030338893907859925,0.02954101525556323,300,200,800,0.3877038895859473,0.026300377358490567,0.3877038895859473,0.6122961104140527,797,False,300,568294,4110,0.007180243324644831,0.22468207241970023,0,0.5401479245283018,0.4598520754716981,0.17945145072378726,0.2699126941156132,-0.09046124339182593,20,0.1,0.24184872513374228,0.009997525507181363,0.3424364336452444,0.006637336529001927,4,0.561037964590302,0.15,0.15,Medium_Coop,Survived,Rare,Fast,Complex
137,20,0.6714561939405712,2,1.0048711357283189,1.1161183859988153,25,0.1574460103486529,2.2355693133415886,0.1916458515269029,1.924997457177788,0.23978894189302621,0.023434260374092762,0.04687113184045647,0.09148316129270787,300,200,800,0.9974715549936789,0.6509838448354007,0.9974715549936789,0.0025284450063211127,791,False,300,163378,258,0.0015766701703781563,0.7882580462331495,0,0.8345879938109205,0.1654120061890795,0.8984279628139255,0.6780881296523736,0.2203398331615518,12,0.05,0.36891777686795996,0.006297840413946116,0.09772869503109602,0.072112337983822,3,0.7131058173500184,0.15,0.15,High_Coop,Survived,Rare,Fast,Moderate
138,5,0.711328530137116,2,1.1325961403033444,1.3064460554382757,15,0.2375810415906236,1.5689640792565358,0.17972414383834068,1.7283216482353012,0.21214516103453138,0.0038964901120301042,0.04659650127064943,0.08900748224530604,300,200,800,0.8925410872313527,0.429949492059694,0.8925410872313527,0.10745891276864729,791,False,300,300712,1851,0.006117734157844812,0.6917391315814092,0,0.8579977841006622,0.14200221589933784,0.785411978567568,0.5980662845952505,0.18734569397231748,20,0.2,0.3106211285063593,0.015838736106041574,0.018367093988987396,0.0615699584726157,15,0.5946783925862532,0.15,0.15,High_Coop,Survived,Occasional,Fast,Moderate
139,20,0.0,1,0.9742038300908562,1.3342811355274828,0,0.263600378449796,2.221555771691658,0.18381328614936154,1.6084044943332574,0.39085710544953556,0.011643800254387725,0.026319381918075847,0.07514709975394099,300,200,800,1.0,0.7171780984917719,1.0,0.0,796,False,300,102158,793,0.007702693514390341,0.8449809191390127,0,1.0,0.0,0.8449809191390127,0.8449809191390127,0.0,0,0.05,0.2956461155607982,0.263600378449796,0.029790427478594433,0.06349786542071613,6,0.5279374881883184,0.15,0.15,High_Coop,Survived,Rare,Fast,Simple
140,5,0.1506086628326524,3,1.166691706435143,1.2712211829271616,10,0.28435402673720245,2.0653861524852246,0.15843990867658483,1.5267049800537351,0.3216282774202694,0.09757487393654198,0.04388828361383543,0.04081942274821459,300,200,800,0.6754716981132075,0.068351324828263,0.6754716981132075,0.32452830188679244,795,False,300,552858,2794,0.005028327082418492,0.4880388231482157,0,0.43171682477374335,0.5682831752262567,0.48610333648487425,0.48997430981155715,-0.0038709733266829027,30,0.2,0.24189099761580107,0.028435402673720245,0.303377783567959,0.019921463039628152,12,0.4245481773517374,0.15,0.15,Medium_Coop,Survived,Occasional,Fast,Complex
141,2,0.6212370594769568,2,0.9172590068880927,1.2670474032483663,20,0.10683986413822429,1.5849159872456937,0.17218480261136582,1.6883825682529825,0.2422469299273973,0.046933831533785754,0.020328674484974614,0.04731065418652069,300,200,800,0.5105162523900574,0.3564973733223088,0.5105162523900574,0.4894837476099426,523,False,300,222176,1721,0.00768657016395932,0.47787986585022413,0,0.8082024170445908,0.1917975829554091,0.5738840101242465,0.3818757215762018,0.1920082885480447,15,0.5,0.29071381924711065,0.0053419932069112145,0.19374376198638338,0.02260880907594085,27,0.47968436621816235,0.15,0.15,Medium_Coop,Survived,Frequent,Fast,Moderate
142,5,0.07110462313117819,2,1.013984301513805,1.4783759706767143,15,0.2734487418226939,2.188053571338167,0.19010835341018334,1.7983582672793141,0.2330229697822853,0.020591233508663657,0.04678470345630969,0.06312406454929169,300,200,800,0.38113207547169814,0.026819088129735477,0.38113207547169814,0.6188679245283019,795,False,300,642188,4695,0.007257881255188342,0.2708789929717992,0,0.5379449687624618,0.4620550312375382,0.24213776658525063,0.29962021935834776,-0.05748245277309713,20,0.2,0.3418829290340608,0.018229916121512927,0.0883656814085846,0.01709898303739898,12,0.601882478896384,0.15,0.15,Medium_Coop,Survived,Occasional,Fast,Moderate
143,10,0.5966894522914838,2,1.0873109885936527,1.2146379552564492,10,0.29561292847715326,2.0304968890111126,0.12208851699182266,1.3995730034537324,0.22747457737972654,0.07210771186365904,0.026728337195909023,0.051268118596975144,300,200,800,0.9887076537013801,0.5646577618712852,0.9887076537013801,0.011292346298619825,797,False,300,176225,412,0.0023324671501440807,0.6594482529180454,0,0.794765769796127,0.20523423020387294,0.7345978808094116,0.5842986250266793,0.1502992557827323,30,0.1,0.1708717924134573,0.029561292847715324,0.3169923984221261,0.03380867123917041,4,1.0614415872466625,0.15,0.15,High_Coop,Survived,Rare,Moderate,Moderate
144,20,0.0,1,1.00764973038838,1.4600924499281736,0,0.08480597866345406,1.923741803384136,0.18093340994736612,1.9542211170039896,0.3888351685023578,0.09585941722123716,0.020770520337346002,0.02832624560935817,300,200,800,1.0,0.7346045197740113,1.0,0.0,540,False,300,74364,168,0.0022540653678956688,0.8565582082216561,0,1.0,0.0,0.8565582082216561,0.8565582082216561,0.0,0,0.05,0.35358389049068256,0.08480597866345406,0.2465296994365259,0.02426307818479839,3,0.44723379946986536,0.15,0.15,High_Coop,Survived,Rare,Fast,Simple
145,5,0.0,1,0.9803586330981201,1.3109145839507612,0,0.10297346562366584,1.5032418598586186,0.1886740059494581,1.2493171566558463,0.22355523430178403,0.07631555983926112,0.031012794180891652,0.09842755530819654,300,200,800,0.9472361809045227,0.5422679680987543,0.9472361809045227,0.052763819095477386,796,False,300,188295,1749,0.009203131906295384,0.7456885163109765,0,1.0,0.0,0.7456885163109765,0.7456885163109765,0.0,0,0.2,0.23571367264764523,0.10297346562366584,0.34137227910414486,0.07339629768188566,15,0.61010325990696,0.15,0.15,High_Coop,Survived,Occasional,Fast,Simple
