run_id,timestamp,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,maslow_variation,constraint_threshold_min,constraint_threshold_max,recovery_threshold,cooperation_bonus,trust_threshold,max_relationships_per_person,final_cooperation_rate,behavioral_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,rounds_completed,first_cascade_round,total_cascade_events,total_shock_events,total_defections,total_redemptions,net_strategy_change,redemption_rate,total_encounters,total_mutual_cooperation,total_mutual_defection,total_mixed_outcomes,cooperation_consistency,total_births,total_deaths,max_population_reached,population_stability,population_growth,avg_system_stress,max_system_stress,avg_maslow_pressure,avg_basic_needs_crisis_rate,initial_physiological,initial_safety,initial_love,initial_esteem,initial_self_actualization,final_physiological,final_safety,final_love,final_esteem,final_self_actualization,physiological_change,safety_change,love_change,esteem_change,self_actualization_change,avg_trust_level,cooperation_benefit_total,cooperation_resilience,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,group_segregation_index,total_mixing_events,mixing_event_success_rate,reputational_spillover_events,out_group_constraint_amplifications,group_extinction_events,final_group_a_population,final_group_b_population,final_group_c_population,final_group_a_cooperation_rate,final_group_b_cooperation_rate,final_group_c_cooperation_rate,total_interactions,avg_interaction_processing_time,interaction_intensity,shock_frequency,group_complexity,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,avg_network_size,avg_out_group_penalty_accumulator,max_out_group_penalty_accumulator
42,2025-07-25T18:19:15.002863,20,0.0,1,0.9430093266450033,1.3716123555983575,0,0.231623311584642,2.4100521179051664,0.07261277176115859,1.2418771982070935,0.20711775721954312,0.043910082386142864,0.021587371041876552,0.09909268207768047,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,1.0,0.8101906424766683,0.0,501,False,300,,0,0,45369,0,45369,0.0,225658,182826,2934,39898,0.8101906424766683,535,234,592,0.012926788679330926,2.96,0.0,0.0,0.023117966809232136,0.17165668662674652,5.075436510613331,5.151216858425455,4.8138653401078475,4.770435756379291,5.074888145707636,6.0220465552033415,5.864887621917794,9.988612226835498,5.476374965723187,6.081084732716177,0.9466100445900105,0.7136707634923392,5.17474688672765,0.7059392093438959,1.0061965870085414,0.6315302341105801,0,1.0,1.0,0.0,0.6315302341105801,0.6315302341105801,0.0,1.0,0,0,0,0,0,501,0,0,1.0,0,0,225658,0.0,450.41516966067866,0.05,1,0.09017614554879878,0.231623311584642,0.21200539719826406,0.06258002471116283,0,0,0
4,2025-07-25T18:19:18.835295,5,0.3113775725093822,2,0.8871900068091795,1.3442796431570199,20,0.09753612463539553,1.6291240609669582,0.11841064816166903,1.9867674760158205,0.18474825501185946,0.11483858498719722,0.029043399539428673,0.02890027069705018,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.020075282308657464,0.053704746507783695,0.9799247176913425,797,False,300,,0,14,549711,3954,545757,0.007141502533120208,330306,17739,241928,70639,2.6751676854189754,898,299,800,0.016477695772204384,4.0,1.062062810526297,4.562331493378436,0.20849012232433906,0.30238393977415307,5.175166960506857,4.989931142770024,4.690229699360885,5.281306382734707,4.5258668679842895,5.134526686137267,5.0337364968461555,2.3501535789824386,0.3056936897106577,4.849461039860292,-0.040640274369589946,0.04380535407613184,-2.3400761203784466,-4.975612693024049,0.32359417187600226,0.21626523485207738,0,0.020075282308657464,0.6539027447276162,0.3460972552723838,0.151352138989237,0.28117833071491777,-0.12982619172568077,0.6539027447276162,15,1.0,0,0,0,384,413,0,0.018229166666666668,0.021791767554479417,0,330306,0.0,414.4366373902133,0.2,2,0.23525442458155654,0.004876806231769776,0.621594964346621,0.006250123829586167,0,0,0
30,2025-07-25T18:19:20.319189,2,0.0,1,0.843096699783796,1.2740652433646482,0,0.2428209982078039,1.885018401853475,0.0784783714726674,1.7779478790941616,0.31606463321740563,0.12326388150954654,0.020493543713870434,0.08206980284301044,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.0017825311942959,0.1211730827523492,0.9982174688057041,561,False,300,,0,43,334109,4567,329542,0.013484864590345935,250724,30381,116461,103882,67.9780994240679,624,261,664,0.006063245599206429,3.32,6.338738712262814,15.761982329352081,0.20548414244007418,0.32798573975044565,4.883836615247382,4.958082648888539,5.152078420965486,5.661432432650888,4.942099156504181,5.127665755487059,4.964931424696126,2.8622793522894607,0.1806117305197275,4.814988816187466,0.2438291402396766,0.0068487758075876926,-2.2897990686760252,-5.480820702131161,-0.1271103403167153,0.4144924645137201,0,0.0017825311942959,1.0,0.0,0.4144924645137201,0.4144924645137201,0.0,1.0,0,0,0,0,0,561,0,0,0.0017825311942959,0,0,250724,0.0,446.9233511586453,0.5,1,0.13953045411459275,0.2428209982078039,0.3899958064107706,0.03401731484255451,0,0,0
10,2025-07-25T18:19:26.360472,10,0.0,1,0.9012759037928134,1.379297138220974,0,0.14587106885094103,2.1450395379882163,0.11394351530308479,1.4410276106808393,0.3600475822227458,0.0009655753664568389,0.044807783130591056,0.09748540677255865,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.8605830164765526,0.5999784110535406,0.1394169835234474,789,False,300,,0,3,180893,1655,179238,0.009066108639919364,370560,222328,34165,114067,0.6971766808854838,925,333,800,0.004175414345085567,4.0,0.12217967926676543,0.6613562148322699,0.04664484967505956,0.15842839036755388,5.035448951159496,5.109924205925633,4.645460822921071,4.661118299144535,5.224115756293229,5.901226414952727,5.972578447004936,9.25248449491563,2.234599087992278,5.99534144044869,0.865777463793231,0.8626542410793023,4.6070236719945585,-2.426519211152257,0.7712256841554606,0.7155929705256301,0,0.8605830164765526,1.0,0.0,0.7155929705256301,0.7155929705256301,0.0,1.0,0,0,0,0,0,789,0,0,0.8605830164765526,0,0,370560,0.0,469.6577946768061,0.1,1,0.16419575160977992,0.14587106885094103,0.0026817993346764913,0.06975987181527463,0,0,0
13,2025-07-25T18:19:28.205278,10,0.0,1,0.8151466767094144,1.236137825023855,0,0.11000054525068588,1.6957691940388058,0.11287130007339986,1.6754781848095341,0.28993562439403414,0.07441891472528228,0.033408355661119896,0.043773103119844975,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9772727272727273,0.5410531757015891,0.022727272727272728,792,False,300,,0,4,209440,1835,207605,0.008685362678972902,359826,194685,46140,119001,0.5536358076946493,919,325,800,0.011882307045893867,4.0,0.12971015022025564,0.6486498023221057,0.054331313066473264,0.17929292929292928,5.0005362975476,4.9397186999080525,4.643470436024564,4.9256731249180055,5.056398245416998,5.835997396712931,5.787293946517232,9.617019098544764,2.303249071047847,5.782744858491701,0.8354610991653306,0.8475752466091793,4.973548662520201,-2.6224240538701586,0.7263466130747034,0.7400857260950012,0,0.9772727272727273,1.0,0.0,0.7400857260950012,0.7400857260950012,0.0,1.0,0,0,0,0,0,792,0,0,0.9772727272727273,0,0,359826,0.0,454.32575757575756,0.1,1,0.18911340096407225,0.11000054525068588,0.25667392505083814,0.03239584880588183,0,0,0
24,2025-07-25T18:19:28.246535,20,0.0,1,0.9033145438281406,1.4045479052585927,0,0.19058773494537518,2.0065076137068805,0.0511012663234063,1.5270156940904809,0.19938982071489317,0.1473913022899014,0.029798285512749264,0.08926844534162129,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9936224489795918,0.5897291196388262,0.006377551020408163,784,False,300,,0,3,163389,1936,161453,0.011710267654619688,329592,194370,29619,105603,0.5935142872873425,871,286,800,0.0188357798894405,4.0,0.902267688202561,2.0689663511926093,0.05724102050087026,0.18239795918367346,5.264641050659637,5.17773601579629,4.72322722625658,5.123447084272169,4.612103788434953,5.938017872800377,5.832467663130638,9.934487190974682,2.316527190974712,5.440415298530804,0.6733768221407406,0.6547316473343479,5.211259964718102,-2.8069198932974575,0.8283115100958511,0.6076315391972422,0,0.9936224489795918,1.0,0.0,0.6076315391972422,0.6076315391972422,0.0,1.0,0,0,0,0,0,784,0,0,0.9936224489795918,0,0,329592,0.0,420.3979591836735,0.05,1,0.07803243566373878,0.19058773494537518,0.7392117699963016,0.05424232284467423,0,0,0
1,2025-07-25T18:19:30.775202,10,0.6345451423313584,3,1.1549734115743222,1.4143801703872398,10,0.2991088671873401,2.3045471489826626,0.05383899661649693,1.2671902676257811,0.29669445323641586,0.03806138170331919,0.039466101193914534,0.013317696353197739,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9343434343434344,0.2978482879143684,0.06565656565656566,792,False,300,,0,9,373152,4542,368610,0.01202560803189884,366220,109078,118871,138271,0.31877816760564837,910,316,800,0.002926062243631856,4.0,1.1284637834929139,3.3886788368555703,0.07942104808286336,0.22727272727272727,4.97600811786448,5.401690120946889,4.988041943755634,4.719617342349926,4.826037840262219,5.396908127346579,6.093616602149248,9.405678929082773,1.74847588065976,5.318229364349503,0.42090000948209916,0.6919264812023584,4.41763698532714,-2.9711414616901655,0.49219152408728384,0.6658624538970266,0,0.9343434343434344,0.7550352247283054,0.2449647752716946,0.6070130874128902,0.7247118203811629,-0.11769873296827271,0.7550352247283054,30,1.0,0,0,0,282,287,223,0.9432624113475178,0.9303135888501742,0.9282511210762332,366220,0.0,462.3989898989899,0.1,3,0.06822425253116227,0.029910886718734007,0.1282847767733313,0.008867753973995729,0,0,0
12,2025-07-25T18:19:32.399001,10,0.0,1,1.0120742892138386,1.4665300168048265,0,0.130707577425013,1.5892968838583799,0.16232425133790335,1.7158426692037299,0.16974142802116488,0.11853852798289337,0.033404750404560674,0.0920690634864845,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9936708860759493,0.613821573791571,0.006329113924050633,790,False,300,,0,3,168677,994,167683,0.005858396543899665,354634,217682,33044,103908,0.6177312653443836,918,324,800,0.008420256963432193,4.0,0.5430217066617702,2.2186773685697796,0.05228745175365489,0.21518987341772153,4.9878154131539665,4.858375290921257,5.08446318064171,4.771582018477622,5.099490963743337,5.664807117509712,5.845661992073284,9.943316900217015,3.0284174525900216,5.779530716179104,0.6769917043557454,0.9872867011520263,4.858853719575305,-1.7431645658876,0.6800397524357669,0.8364062720279773,0,0.9936708860759493,1.0,0.0,0.8364062720279773,0.8364062720279773,0.0,1.0,0,0,0,0,0,790,0,0,0.9936708860759493,0,0,354634,0.0,448.9037974683544,0.1,1,0.2785228766921252,0.130707577425013,0.6983476536329889,0.07700714215983767,0,0,0
29,2025-07-25T18:19:32.697518,5,0.26168976882060957,3,1.033703893696105,1.3735467905351246,20,0.22282578241653744,1.5770586005593825,0.0644787060469942,1.7881670841982424,0.11211129891619084,0.10526485378990708,0.02246426271050076,0.08334985181712878,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.01394700139470014,0.02077487358450253,0.9860529986052998,717,False,300,,0,12,508664,4166,504498,0.008123549714330285,280820,5834,238501,36485,1.4895584360088314,772,251,753,0.00788178397945721,3.765,2.3870828511613937,4.63937147209287,0.24049331170801336,0.3668061366806137,4.7355979648658675,5.0242870594426705,5.256622273907784,4.923305443310343,4.8240229346389425,4.722873433378334,5.001459324904027,0.9080186353569543,0.40191030708453607,4.988141394119732,-0.012724531487533497,-0.022827734538643618,-4.34860363855083,-4.521395136225807,0.16411845948078962,0.29337463508337147,0,0.01394700139470014,0.5058827718823445,0.49411722811765546,0.23571141293528858,0.3510378572314544,-0.11532644429616584,0.5058827718823445,15,1.0,0,0,0,232,253,232,0.01293103448275862,0.007905138339920948,0.021551724137931036,280820,0.0,391.6596931659693,0.2,3,0.1152986997849292,0.011141289120826871,0.9389317116787501,0.024452732361103242,0,0,0
33,2025-07-25T18:19:33.579488,20,0.0,1,1.163387122273911,1.3859575031456621,0,0.12548876903963735,1.8029025827449416,0.13366807835005953,1.591467386686573,0.2749194996965544,0.07732200336084981,0.02977108234162526,0.09934184731672338,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9987437185929648,0.5155190248192906,0.001256281407035176,796,False,300,,0,5,200732,2063,198669,0.010172834635962425,322894,166458,46093,110343,0.5161674764228369,871,274,800,0.005698391459946709,4.0,0.25292266469005237,0.8303830563812797,0.09126159097432975,0.2600502512562814,4.790284568383225,4.89096878954217,4.926912605420083,4.966938253283409,5.050193990108579,5.325077942267112,5.273470049428117,9.975283718414348,1.6838251967341,5.376142836768531,0.534793373883887,0.38250125988594696,5.048371112994265,-3.2831130565493094,0.3259488466599514,0.7551173458154792,0,0.9987437185929648,1.0,0.0,0.7551173458154792,0.7551173458154792,0.0,1.0,0,0,0,0,0,796,0,0,0.9987437185929648,0,0,322894,0.0,405.6457286432161,0.05,1,0.21272838733518531,0.12548876903963735,0.28125325211996555,0.07501475207421074,0,0,0
0,2025-07-25T18:19:34.155025,10,0.0,1,0.903665138358373,1.481685955544485,0,0.138978358037545,1.7250005626969047,0.1235225200993439,1.7060914291461913,0.3304348202974564,0.022379142736327233,0.04980531594621611,0.026050370004372672,300,200,800,0.5,0.2,0.8,0.15,0.2,0.6,150,0.9987437185929648,0.5100461184505033,0.001256281407035176,796,False,300,,0,4,234584,2708,231876,0.011412099860087992,384228,195974,48122,140132,0.5106876858950951,947,350,800,0.0049665368031005,4.0,0.6132543185204408,1.2803055940670802,0.05343666564111879,0.19472361809045227,4.888219007389873,4.830600710347938,5.400496554511062,4.746048753295936,5.358706474623114,5.916477868451066,5.5190293130715045,9.9798932052697,1.667094873488988,6.111317939091944,1.0282588610611931,0.6884286027235662,4.579396650758638,-3.0789538798069476,0.7526114644688304,0.7779009781687971,0,0.9987437185929648,1.0,0.0,0.7779009781687971,0.7779009781687971,0.0,1.0,0,0,0,0,0,796,0,0,0.9987437185929648,0,0,384228,0.0,482.69849246231155,0.1,1,0.21074071284802878,0.138978358037545,0.06772634529309471,0.020264608308060594,0,0,0
