run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
265,10,0.0,1,1.1512090777780302,1.243574733093614,0,0.05996243744331266,2.3942076246294204,0.1469058079827573,1.2718499011315065,0.23052567878800406,0.1460474417378482,0.03140457724551127,0.04604500775549989,300,200,800,0.0,0.0,0,True,300,1046632,150,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.1,0.18684213735851393,0.05996243744331266,0.6335408814570992,0.023022503877749945,,Extinct,Rare,Moderate,Simple
266,5,0.0,1,1.1865926090948211,1.2893973478902405,0,0.17564722023285684,1.9633088621456207,0.11642472435612147,1.8430216869164255,0.33196318654825085,0.04489259765396215,0.03393134155460697,0.0029719885225307553,300,200,800,0.0,0.0,0,True,299,895712,81,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.21457329188159885,0.17564722023285684,0.1352336628671234,0.0014859942612653776,,Extinct,Occasional,Fast,Simple
267,20,0.0,1,0.8583021915739326,1.3643904083070388,0,0.10413412312675939,2.2231282948666795,0.11267591387460504,1.3675028092430885,0.290033682439245,0.08853774953082541,0.03412973809543695,0.011720174840761122,300,200,800,0.0,0.0,0,True,298,987217,41,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.05,0.1540846287575547,0.10413412312675939,0.30526712892862684,0.005860087420380561,,Extinct,Rare,Moderate,Simple
268,2,0.4031188205472746,2,0.83878829252189,1.1348494152130002,10,0.2699703565450443,1.7964963148762356,0.08854315142517624,1.266285997598981,0.2665649659464786,0.14703801651995702,0.036432439043814074,0.04272641733863822,300,200,800,0.0,0.0,0,True,300,852266,85,0.5,0,0.7046542518983464,0.2953457481016536,0.5,0.5,0.0,29,0.5,0.11212095283298694,0.026997035654504432,0.5516029310073687,0.02136320866931911,,Extinct,Frequent,Moderate,Moderate
269,2,0.0,1,1.0513300857695123,1.487203111748879,0,0.14094235672757277,1.7243302198467034,0.1794280539019727,1.9762873396311151,0.23222254886840335,0.11812999390896939,0.039181483945067944,0.02036723429110554,300,200,800,0.0,0.0,0,True,300,1089846,134,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.5,0.35460139130111795,0.14094235672757277,0.5086930381420957,0.01018361714555277,,Extinct,Frequent,Fast,Simple
270,5,0.0,1,1.1547805979975192,1.1646686317754906,0,0.29342181562715747,1.8546424086631355,0.1198705252187842,1.6305085802879424,0.31754175373562665,0.07894476926597188,0.04773831772432096,0.02715148815604758,300,200,800,0.0,1.0,2,False,300,1518644,190,0.07465628597138745,0,1.0,0.0,0.07465628597138745,0.07465628597138745,0.0,0,0.2,0.19544991989284982,0.29342181562715747,0.24861224811304133,0.002027029264326627,,Survived,Occasional,Moderate,Simple
271,5,0.0,1,0.9254348541796504,1.2472838670376778,0,0.11495645686806806,2.280006226815213,0.17387504844653692,1.5755479142705384,0.31056477973613156,0.09075855600704404,0.0248087421302596,0.07959395481730067,300,200,800,0.0,0.0,0,True,299,820138,113,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.2739484699236301,0.11495645686806806,0.29223711743539044,0.03979697740865033,,Extinct,Occasional,Fast,Simple
272,10,0.6543148884111203,2,1.1640288983282459,1.3071003241548458,20,0.21446010444432112,1.6455983776154435,0.11619939050714737,1.4874630226891927,0.23635996068861126,0.08207314988085423,0.04680358668818345,0.037858900500395844,300,200,800,0.0,1.0,1,False,300,1674825,221,0.1254046196853802,0,0.8277926025968961,0.17220739740310384,0.10216156690936784,0.14864767246139252,-0.046486105552024676,15,0.1,0.1728422966384033,0.010723005222216055,0.3472379570623648,0.00474768101895879,,Survived,Rare,Moderate,Moderate
273,20,0.5874157336402728,3,1.1418938286795959,1.125944835450532,25,0.25997735221879764,1.7703007428716249,0.14683122440761376,1.438443370425655,0.23275794907045075,0.047956856820534174,0.03370242017167219,0.0044019571351336054,300,200,800,0.0,0.0,0,True,300,1022528,147,0.5,0,0.7258563128411166,0.2741436871588834,0.5,0.5,0.0,12,0.05,0.21120840132061364,0.010399094088751906,0.20603746085603583,0.0022009785675668027,,Extinct,Rare,Fast,Complex
274,5,0.0,1,1.0842685918871309,1.2040397020488767,0,0.28053766886596865,2.2006637706585,0.11835793247533591,1.8797493716917,0.10050321018077832,0.03665521180966273,0.025692438991483928,0.04643993821557061,300,200,800,0.0,1.0,7,False,300,2348022,397,0.05383177413622798,0,1.0,0.0,0.05383177413622798,0.05383177413622798,0.0,0,0.2,0.22248324920524132,0.28053766886596865,0.36471682589769855,0.0024999442649209793,,Survived,Occasional,Fast,Simple
275,20,0.2686396781105577,2,1.0786982896398403,1.1078895478222632,20,0.15445186150276252,2.0126478568674027,0.19235606120002513,1.5513621876386072,0.32386191373718687,0.08486067080349445,0.024698912159281928,0.04378020488354736,300,200,800,0.0,0.0,0,True,299,723458,55,0.5,0,0.6343046576702001,0.3656953423298,0.5,0.5,0.0,14,0.05,0.2984139199088168,0.0077225930751381264,0.2620273246219334,0.02189010244177368,,Extinct,Rare,Fast,Moderate
276,10,0.0,1,0.907459179983814,1.3610669651777627,0,0.14043652155360076,2.01558039139329,0.1556382212119659,1.4822044976134117,0.3430711496595348,0.004414770227364762,0.040916612653090725,0.09394732230261707,300,200,800,0.0,1.0,1,False,300,1116625,130,0.06537333225390184,0,1.0,0.0,0.06537333225390184,0.06537333225390184,0.0,0,0.1,0.23068767148092698,0.14043652155360076,0.012868380893426911,0.006141649515253388,,Survived,Rare,Fast,Simple
277,10,0.27264501667467744,2,0.9743257092087464,1.1589478331838776,20,0.10430654563584733,2.452940067264512,0.10031880763977126,1.8978377020949435,0.3122542218429747,0.14948668686159983,0.03355978716226499,0.041318739890391434,300,200,800,0.0,0.0,0,True,298,783813,89,0.5,0,0.6362415987825392,0.3637584012174608,0.5,0.5,0.0,14,0.1,0.19038881536796814,0.005215327281792367,0.47873391744491184,0.020659369945195717,,Extinct,Rare,Moderate,Moderate
278,20,0.022714584093649837,3,1.139852541328116,1.398158594369867,10,0.15874102441047416,1.9391168436910249,0.1495848391911675,1.509632573756408,0.2714766834857626,0.10496465595532727,0.024907884887368253,0.09069472147144314,300,200,800,0.0,0.0,0,True,300,702453,76,0.5,0,0.34903599811403285,0.6509640018859671,0.5,0.5,0.0,29,0.05,0.2258181457831006,0.015874102441047415,0.3866433559139603,0.04534736073572157,,Extinct,Rare,Fast,Complex
279,5,0.0,1,0.9782475470687664,1.3758611216659684,0,0.22171130313829995,1.516741227033862,0.05404231226052819,1.6267699028120166,0.2208449557032064,0.10358638861863463,0.03536895890133724,0.08324774636426034,300,200,800,0.0,1.0,8,False,300,2133838,277,0.1832569565395029,0,1.0,0.0,0.1832569565395029,0.1832569565395029,0.0,0,0.2,0.0879144070637961,0.22171130313829995,0.46904575333766924,0.01525572863748682,,Survived,Occasional,Slow,Simple
280,10,0.2266871901858714,3,0.8080211392113743,1.2067295951241335,10,0.23874744598121156,1.9273711111993288,0.08478443383389991,1.377401423407569,0.14223253785813614,0.019186611413366493,0.045615184462032485,0.055476862402907334,300,200,800,0.0,1.0,1,False,300,1290645,138,0.5774275554047235,0,0.4853551479844371,0.514644852015563,0.5624511676301982,0.5924039431792487,-0.029952775549050514,29,0.1,0.1167821998456186,0.023874744598121157,0.1348960772429117,0.032033869038835,,Survived,Rare,Moderate,Complex
281,10,0.0,1,0.8695173181931,1.4025548591647046,0,0.24191405755328133,2.428477445913222,0.058203310277487694,1.6845367728963594,0.21964278554113728,0.029993705979773154,0.043422489035939586,0.031984825298347876,300,200,800,0.0,1.0,3,False,300,2341486,466,0.166792848255354,0,1.0,0.0,0.166792848255354,0.166792848255354,0.0,0,0.1,0.09804561646672463,0.24191405755328133,0.13655675466816358,0.005334840112461345,,Survived,Rare,Slow,Simple
282,20,0.0,1,1.04208835866097,1.1585863645889067,0,0.13651701359347795,1.6373274683618253,0.10809079502389884,1.9929210772753974,0.39488174044807556,0.1390422643495079,0.04953534716176353,0.09939162346759783,300,200,800,0.0,0.0,0,True,300,822650,116,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.05,0.21541642366258265,0.13651701359347795,0.3521111515354837,0.04969581173379892,,Extinct,Rare,Fast,Simple
283,20,0.0,1,0.8453737012178449,1.4921094155072145,0,0.29665528627515914,2.3241367176417427,0.0658151990048986,1.880725496112258,0.2328464858060681,0.09988235204547344,0.021970884712958386,0.017182172127035,300,200,800,0.0,0.0,0,True,300,1041182,128,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.05,0.1237803228002149,0.29665528627515914,0.4289622482370763,0.0085910860635175,,Extinct,Rare,Moderate,Simple
284,10,0.23933372201916425,2,1.173196476416169,1.132354132638379,25,0.16047177367013565,1.5041214055020629,0.10628222461565066,1.6366049220030943,0.32207628610549977,0.023142608475290483,0.0381598330501951,0.047918352968978034,300,200,800,0.0,0.0,0,True,299,866558,106,0.5,0,0.6181475850750769,0.3818524149249231,0.5,0.5,0.0,11,0.1,0.1739420119274123,0.006418870946805426,0.07185443161658246,0.023959176484489017,,Extinct,Rare,Moderate,Moderate
285,5,0.0,1,0.9705334065507695,1.345646434320796,0,0.18039634585227998,1.7453162601672525,0.06806446960266845,1.4578989259390724,0.36001094886795604,0.037769102810321316,0.040585980424608786,0.028305215313845167,300,200,800,0.0,0.0,0,True,300,1095409,128,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.09923111712834297,0.18039634585227998,0.10491098376059162,0.014152607656922583,,Extinct,Occasional,Slow,Simple
286,2,0.2604563711304248,3,1.0491725451845588,1.312649206568557,10,0.06865751102997598,1.64342738265727,0.14720796946744644,1.31789209123955,0.34582255045259536,0.02800812228852029,0.030395492320600848,0.08687092624127563,300,200,800,0.0,0.0,0,True,299,614998,84,0.5,0,0.5161788365784086,0.48382116342159137,0.5,0.5,0.0,29,0.5,0.1940042187285808,0.006865751102997598,0.0809898667737678,0.04343546312063781,,Extinct,Frequent,Moderate,Complex
287,10,0.0,1,0.9601772970816985,1.4359927592682207,0,0.13510106144067835,1.9566955562713593,0.05853466610328027,1.426313793883061,0.30607795876266464,0.086296316359542,0.02731292202260225,0.009037407113427388,300,200,800,0.0,0.0,0,True,300,1009837,136,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.1,0.0834888016834479,0.13510106144067835,0.2819422761063853,0.004518703556713694,,Extinct,Rare,Slow,Simple
288,20,0.58922441410242,2,0.9914827549981067,1.4385731588898096,25,0.18347520161130132,1.6087654291040883,0.1957470326885828,1.2815977230694515,0.17949356330588156,0.14768554213121893,0.03860556506751052,0.047488826477151996,300,200,800,0.0,1.0,1,False,300,1359510,183,0.14058123539058656,0,0.7945277677939414,0.20547223220605856,0.12042052981254966,0.16074194096862346,-0.040321411156073794,12,0.05,0.2508689513912892,0.007339008064452052,0.8227901848465874,0.006676037893407224,,Survived,Rare,Fast,Moderate
289,2,0.18954426376005157,3,1.0952142164440668,1.4665634342752543,10,0.16771686535562497,1.5794068602119167,0.10804514779543783,1.93618294090113,0.2784499954999704,0.10028528148384452,0.04904302171936428,0.04899798365244456,300,200,800,0.0,0.0,0,True,300,892696,60,0.5,0,0.46006845694732973,0.5399315430526703,0.5,0.5,0.0,29,0.5,0.20919517200866808,0.016771686535562498,0.3601554430043264,0.02449899182622228,,Extinct,Frequent,Fast,Complex
290,10,0.1428999455149957,3,0.9484668737082994,1.4679552645354546,15,0.2992124277992016,1.800235120637786,0.18548176898957958,1.7364450520786066,0.3101430153160506,0.002713338619956945,0.04526719008875539,0.060909679486264835,300,200,800,0.0,0.0,0,True,299,830885,76,0.5,0,0.4320555273306838,0.5679444726693162,0.5,0.5,0.0,19,0.1,0.3220789000127426,0.01994749518661344,0.008748669117026295,0.030454839743132418,,Extinct,Rare,Fast,Complex
291,2,0.1653492904939717,3,1.0596261005981795,1.471101154187773,10,0.1943494389658083,1.60691858567534,0.1700461848426638,1.2239103608657484,0.196834157803866,0.046034471404939735,0.042692049496253326,0.052774021214596935,300,200,800,0.0,0.0,0,True,299,926852,97,0.5,0,0.449608410122515,0.550391589877485,0.5,0.5,0.0,29,0.5,0.2081212874546284,0.01943494389658083,0.23387440431355647,0.026387010607298467,,Extinct,Frequent,Fast,Complex
292,10,0.0,1,1.008278062254791,1.2808534052364855,0,0.05315275173466273,1.6519468139268483,0.14068129260157802,1.8498860429558768,0.23510993806293173,0.11944715897366584,0.024609956453352705,0.05313768829963268,300,200,800,0.0,1.0,1,False,300,1141876,177,0.06513728401709203,0,1.0,0.0,0.06513728401709203,0.06513728401709203,0.0,0,0.1,0.260244359688651,0.05315275173466273,0.5080481070166141,0.003461244694784882,,Survived,Rare,Fast,Simple
293,20,0.21722781406098335,3,1.1613479395225788,1.2199702449790992,20,0.25479774508441727,2.3824930021157824,0.13515776367168908,1.5970722784028109,0.17200900750967915,0.13090902338784624,0.022537264027868854,0.03359788225167059,300,200,800,0.0,0.0,0,True,299,604120,91,0.5,0,0.475831778478609,0.524168221521391,0.5,0.5,0.0,14,0.05,0.21585671757097313,0.012739887254220863,0.7610591170958291,0.016798941125835295,,Extinct,Rare,Fast,Complex
294,20,0.5961079649787944,3,1.0297173121099406,1.321895417485124,10,0.23700372460306485,2.3372921427866515,0.17433154124552,1.8493948407457166,0.36122332147961167,0.14549594890558315,0.03805502641009284,0.0794508092376395,300,200,800,0.0,0.0,0,True,299,792134,79,0.5,0,0.7290816332955944,0.2709183667044056,0.5,0.5,0.0,29,0.05,0.32240785295871377,0.023700372460306485,0.40278669801721345,0.03972540461881975,,Extinct,Rare,Fast,Complex
295,20,0.6784096996635947,2,0.8144778340293666,1.166797658361063,25,0.15015437654047803,1.943951908676154,0.1760977331688532,1.5989721253611688,0.3671340075805416,0.028785711087290892,0.04129565913644481,0.09427762306547105,300,200,800,0.0,0.0,0,True,300,854821,91,0.5,0,0.8379348126678079,0.16206518733219216,0.5,0.5,0.0,11,0.05,0.2815753666762852,0.006006175061619121,0.07840655045004487,0.047138811532735525,,Extinct,Rare,Fast,Moderate
296,2,0.0,1,0.8099308266516156,1.303856649896831,0,0.26674375500219705,1.9428034597010582,0.10305989329532832,1.8601227343459859,0.19269237727056937,0.11484910707521023,0.04777370244814778,0.0881661617284832,300,200,800,0.0,1.0,3,False,300,2360741,403,0.05653659757770156,0,1.0,0.0,0.05653659757770156,0.05653659757770156,0.0,0,0.5,0.19170405051791164,0.26674375500219705,0.5960230949558769,0.0049846148056138075,,Survived,Frequent,Moderate,Simple
297,2,0.16779359683693118,2,0.8112961485333869,1.2400700043706951,15,0.15648696799492812,2.4979625832247034,0.0832415710630035,1.6407528418241315,0.34261542158533487,0.006674646075523138,0.0356243818524385,0.06330239220519232,300,200,800,0.0,0.0,0,True,299,785707,83,0.5,0,0.5821056774324599,0.4178943225675401,0.5,0.5,0.0,19,0.5,0.1365788442795284,0.010432464532995208,0.01948145254127357,0.03165119610259616,,Extinct,Frequent,Moderate,Moderate
298,5,0.6216360262050584,3,1.1198125638611076,1.441197602215608,20,0.1096104853428979,1.709336194467647,0.06018914617851864,1.3771674315297802,0.31818180855076095,0.14189502354915878,0.022935042092934954,0.04873017739737822,300,200,800,0.0,0.0,0,True,300,804754,102,0.5,0,0.7483983548227694,0.25160164517723055,0.5,0.5,0.0,14,0.2,0.08289053184864101,0.005480524267144895,0.44595580179600885,0.02436508869868911,,Extinct,Occasional,Slow,Complex
299,20,0.25447748904860273,3,0.881205504549529,1.311889730376506,25,0.09464046950747047,2.1551973193269873,0.19185938416433423,1.9045289917299506,0.19904490983214174,0.13766351690984077,0.030724399092780855,0.08230365423538683,300,200,800,0.0,0.0,0,True,298,807290,98,0.5,0,0.5053370287372775,0.49466297126272246,0.5,0.5,0.0,11,0.05,0.3654017594764287,0.0037856187802988188,0.6916203836909719,0.04115182711769341,,Extinct,Rare,Fast,Complex
300,2,0.0,1,0.95644846027151,1.3467916817998664,0,0.14685850811235457,1.7794606745287722,0.19767938695047377,1.3930378474916552,0.34626708618610175,0.01812475100124299,0.025270116977723963,0.029879526055529283,300,200,800,0.0,0.0,0,True,298,636606,92,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.5,0.275374867690958,0.14685850811235457,0.05234326831601262,0.014939763027764641,,Extinct,Frequent,Fast,Simple
301,20,0.0,1,1.119451320483222,1.3469735615047382,0,0.10888146226464036,2.1821527910023937,0.08948046749848167,1.880249940043954,0.11209802984220224,0.08078614912397025,0.026810232136605622,0.009188015059057543,300,200,800,0.0,1.0,8,False,300,2089526,336,0.07391413178312478,0,1.0,0.0,0.07391413178312478,0.07391413178312478,0.0,0,0.05,0.16824564364912514,0.10888146226464036,0.7206741210143569,0.0006791241559005142,,Survived,Rare,Moderate,Simple
302,5,0.0391052995023049,3,0.8695764788331538,1.28687546785489,20,0.062467933585126076,2.450766918729791,0.12416356426241516,1.3486433496118513,0.39492589594670935,0.008537262003634093,0.02886767590694351,0.06048987074793957,300,200,800,0.0,0.0,0,True,299,604517,78,0.5,0,0.3560664120826121,0.6439335879173879,0.5,0.5,0.0,14,0.2,0.16745236520660994,0.0031233966792563036,0.021617377060495668,0.030244935373969786,,Extinct,Occasional,Moderate,Complex
303,5,0.7918660265957903,3,0.8499766493381551,1.109726431821413,25,0.2356260974588814,2.0599177368866095,0.0515076758149077,1.584787424484108,0.2473563145148303,0.1202857389702849,0.030571347299074084,0.014948430262034596,300,200,800,0.0,0.0,0,True,300,882740,103,0.5,0,0.8623692829267081,0.13763071707329186,0.5,0.5,0.0,11,0.2,0.08162871689586995,0.009425043898355256,0.48628529741080506,0.007474215131017298,,Extinct,Occasional,Slow,Complex
304,10,0.5887782467339292,2,1.109729718613852,1.2291818895086772,20,0.17888295430292467,1.8165681687920576,0.16851274777354197,1.5398085822785097,0.16325134507134592,0.06290036299953512,0.04478172183613065,0.0158712881320489,300,200,800,0.0,1.0,3,False,300,1882578,270,0.10673012682235145,0,0.8029187982798166,0.19708120172018342,0.05378892980648299,0.15967132383821991,-0.10588239403173692,15,0.1,0.2594773752450338,0.008944147715146233,0.3852976707300372,0.0016939445951676606,,Survived,Rare,Fast,Moderate
305,10,0.7893506734062781,2,1.1066802439428367,1.3715238024395144,25,0.1137731562920125,2.024684031305402,0.11784091804973787,1.689767747984967,0.29404299737275463,0.07992053037271361,0.030297563917015383,0.015119071241929717,300,200,800,0.0,0.0,0,True,300,954579,124,0.5,0,0.894572505128395,0.10542749487160501,0.5,0.5,0.0,11,0.1,0.19912378271338663,0.0045509262516805,0.2717987882275576,0.0075595356209648586,,Extinct,Rare,Moderate,Moderate
306,10,0.7128817343264959,2,1.0987033957781516,1.1377470070022506,10,0.11120345024740984,1.5843338302322891,0.16164748286384834,1.8276734433720905,0.2632235324444803,0.09841109424587406,0.03964552966464256,0.050337797850882916,300,200,800,0.0,0.0,0,True,300,1141322,152,0.5,0,0.8560470880450158,0.14395291195498414,0.5,0.5,0.0,29,0.1,0.2954388116182007,0.011120345024740984,0.37386890652199245,0.025168898925441458,,Extinct,Rare,Fast,Moderate
307,2,0.0,1,1.005986989595283,1.2599538845320248,0,0.2196629242012163,2.3108760832405624,0.06906142983870549,1.7795958198315547,0.3564703892089435,0.05909908232081944,0.03206673828864366,0.06021321829950319,300,200,800,0.0,0.0,0,True,299,636541,78,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.5,0.12290143185255048,0.2196629242012163,0.16578959742481944,0.030106609149751596,,Extinct,Frequent,Moderate,Simple
308,5,0.5076665122699601,2,0.9195874390008775,1.1594842013763882,25,0.15086353446422873,1.7399916747086839,0.14758557740128697,1.3808469492027484,0.16665697236792848,0.05318113217858905,0.04298250795701794,0.06800877562645218,300,200,800,0.0,0.0,0,True,299,1064286,139,0.5,0,0.7549672284162071,0.24503277158379294,0.5,0.5,0.0,11,0.2,0.2037930943008932,0.006034541378569149,0.31910535408732316,0.03400438781322609,,Extinct,Occasional,Fast,Moderate
309,10,0.7542940272122414,3,0.9999708528535138,1.3600788311004832,25,0.1484911711609906,2.2788490669619286,0.18249587611841117,1.886356512537108,0.3885224227394326,0.07420981981234917,0.049667844832560884,0.0033406369195668195,300,200,800,0.0,0.0,0,True,300,889248,76,0.5,0,0.8372106850891826,0.16278931491081736,0.5,0.5,0.0,11,0.1,0.3442522844271302,0.005939646846439623,0.19100524311853917,0.0016703184597834098,,Extinct,Rare,Fast,Complex
310,10,0.0,1,0.9196670949928721,1.3103299239163326,0,0.24678861210191222,1.5726505363727052,0.1956115685989951,1.9384101440134052,0.2466978390738668,0.002256239402632859,0.049041171280993515,0.08743458692321769,300,200,800,0.0,1.0,5,False,300,2348877,331,0.019969609000084484,0,1.0,0.0,0.019969609000084484,0.019969609000084484,0.0,0,0.1,0.37917544885866616,0.24678861210191222,0.009145760705091911,0.001746034513940557,,Survived,Rare,Fast,Simple
311,5,0.5937099897746199,2,0.8670701886852863,1.3310791709508358,20,0.07827979240798029,2.1179415509292605,0.07719805969809067,1.2255281252341192,0.14082851172309793,0.06998160739051852,0.04202191764759762,0.059353695599051785,300,200,800,0.0,1.0,4,False,300,2031080,298,0.25922167898994897,0,0.7973404148545483,0.20265958514545174,0.2198841468664954,0.2985592111134025,-0.0786750642469071,15,0.2,0.09460839337351268,0.003913989620399015,0.4969278346711415,0.015385764627444549,,Survived,Occasional,Slow,Moderate
312,10,0.7316582174457359,2,1.1435670161625326,1.4322870837414268,10,0.13157011218502662,1.5860191022518304,0.07665875881503072,1.8639358781295143,0.30595907565321445,0.04819584773131405,0.044165059132516324,0.02313386114379943,300,200,800,0.0,0.0,0,True,300,873452,113,0.5,0,0.8676227663526632,0.13237723364733675,0.5,0.5,0.0,29,0.1,0.14288701092821293,0.013157011218502662,0.15752383755382057,0.011566930571899715,,Extinct,Rare,Moderate,Moderate
313,20,0.5532344040158194,3,0.9825993684595732,1.1525886192249484,20,0.0927720948547409,2.2096250191845477,0.14349747557597697,1.4760866137530557,0.21930390170965958,0.04659412775601589,0.023363040663471824,0.09877870037331128,300,200,800,0.0,0.0,0,True,299,759194,103,0.5,0,0.7012668198227765,0.2987331801772235,0.5,0.5,0.0,14,0.05,0.21181470280505568,0.004638604742737045,0.212463742745912,0.04938935018665564,,Extinct,Rare,Fast,Complex
314,5,0.20169805955248485,3,1.0770650253224994,1.2098933396720346,20,0.08861968281492959,2.036871079068434,0.1688746664198998,1.7217031663632576,0.22084559017485977,0.042804146308682046,0.021677825972312985,0.05187619605395082,300,200,800,0.0,0.0,0,True,299,769099,124,0.5,0,0.4671594136794311,0.5328405863205689,0.5,0.5,0.0,14,0.2,0.29075204789368037,0.004430984140746479,0.19381933899966416,0.02593809802697541,,Extinct,Occasional,Fast,Complex
315,10,0.3489823633090809,3,0.8785854548840089,1.294929534692959,25,0.23931687475094626,2.279353182287151,0.19078913335115322,1.2228958263241116,0.29031140196098465,0.07708506490868162,0.03775701164265311,0.07068786270527677,300,200,800,0.0,0.0,0,True,300,800971,119,0.5,0,0.5665559817774574,0.43344401822254264,0.5,0.5,0.0,11,0.1,0.23331523488311964,0.00957267499003785,0.2655254474608655,0.035343931352638386,,Extinct,Rare,Fast,Complex
316,10,0.4155077633457265,2,1.0087985375397328,1.3396763782511534,25,0.14169780349267502,1.8905560739506178,0.11228572557399707,1.9670083010155588,0.12381892688642918,0.14869760572193985,0.030614579097757957,0.06278996945586555,300,200,800,0.0,0.0,0,True,299,1117348,151,0.5,0,0.7101014515846191,0.28989854841538093,0.5,0.5,0.0,11,0.1,0.22086695428960726,0.005667912139707001,1.2009279151508898,0.03139498472793278,,Extinct,Rare,Fast,Moderate
317,2,0.0,1,1.1800891619618787,1.4502833481556852,0,0.07932794727036287,2.3374990408408616,0.10169601005345304,1.8813729182357046,0.35935816799690856,0.11567603694572728,0.0334696492054089,0.056222112632349414,300,200,800,0.0,0.0,0,True,300,836315,56,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.5,0.1913281192071925,0.07932794727036287,0.32189622289793735,0.028111056316174707,,Extinct,Frequent,Moderate,Simple
318,5,0.6437391372732556,2,0.8810344621209497,1.4029346305361656,10,0.20192801922294595,1.514694638020988,0.16074538707673924,1.2003298282093415,0.21038450508125378,0.027317477679642325,0.033174287031179604,0.03102832163113206,300,200,800,0.0,1.0,5,False,300,1441472,192,0.18661452082594515,0,0.8239875185370821,0.1760124814629179,0.1555385438446112,0.21769049780727912,-0.06215195396266793,30,0.2,0.19294748285526653,0.020192801922294595,0.1298454830078474,0.0057903353732270185,,Survived,Occasional,Moderate,Moderate
319,5,0.0,1,0.831945704055314,1.4705002024647724,0,0.10329737061858531,2.416955534958954,0.1781128340375901,1.6593009514892962,0.19160911463944738,0.05825562542269604,0.02589213755251004,0.0301353924762523,300,200,800,0.0,0.0,0,True,299,2000568,338,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.2,0.29554279499102837,0.10329737061858531,0.3040336861443997,0.01506769623812615,,Extinct,Occasional,Fast,Simple
320,5,0.3625683698630396,3,1.1363110943263681,1.4582566229446186,25,0.19285051787549062,1.6050206495979538,0.06857469757881675,1.5728171015331032,0.2513960394535988,0.11223671569974993,0.020862123426224195,0.01945308194266834,300,200,800,0.0,0.0,0,True,299,703153,94,0.5,0,0.573569406986121,0.426430593013879,0.5,0.5,0.0,11,0.2,0.10785545708442366,0.007714020715019625,0.44645379435448873,0.00972654097133417,,Extinct,Occasional,Moderate,Complex
321,20,0.0,1,1.1104940679956457,1.2511195142852403,0,0.11508593622028825,1.7572434039421572,0.1687574533046275,1.4596023949267998,0.31158678708056475,0.04828150649230075,0.020840352083044356,0.03184799280158879,300,200,800,0.0,0.0,0,True,300,844844,107,0.5,0,1.0,0.0,0.5,0.5,0.0,0,0.05,0.24631878300518187,0.11508593622028825,0.15495363890323421,0.015923996400794393,,Extinct,Rare,Fast,Simple
322,2,0.15694771576284305,3,1.0040034165119196,1.2587922293972513,20,0.20168713990063447,1.5264956851106881,0.11468652747572694,1.9923183623953438,0.29501909921678837,0.06742807038992475,0.02421487089170387,0.07820318368723495,300,200,800,0.0,0.0,0,True,299,632797,78,0.5,0,0.4456035955396146,0.5543964044603854,0.5,0.5,0.0,14,0.5,0.2284920746092489,0.010084356995031723,0.22855493277869682,0.03910159184361747,,Extinct,Frequent,Fast,Complex
323,10,0.2693286603123453,3,0.9273442742927479,1.1344774736845868,25,0.2145232556083959,2.164748911948468,0.09911561612023292,1.2905973532069195,0.19036814390913054,0.004426268714718645,0.029008388230728363,0.013642089159954197,300,200,800,0.0,0.0,0,True,299,815642,96,0.5,0,0.5141649477233619,0.48583505227663815,0.5,0.5,0.0,11,0.1,0.1279183518262457,0.008580930224335837,0.02325109981022592,0.0068210445799770985,,Extinct,Rare,Moderate,Complex
324,10,0.5772118842274517,2,0.9356844737136488,1.3440201675196433,20,0.22269797839028227,2.4569795686348046,0.06558503129951848,1.6271852956509043,0.17980597082953342,0.07377133265842593,0.026888206499177024,0.09823240366415764,300,200,800,0.0,0.0,0,True,299,1152948,175,0.5,0,0.7906795942448201,0.2093204057551799,0.5,0.5,0.0,14,0.1,0.10671899854538079,0.011134898919514113,0.41028299737813195,0.04911620183207882,,Extinct,Rare,Moderate,Moderate
