run_id,shock_interval_years,homophily_bias,num_groups,out_group_trust_bias,out_group_penalty,intervention_interval,intervention_scale,event_bonus,base_trust_delta,group_trust_bias,resilience_threshold,resilience_noise,turnover_rate,social_diffusion,max_rounds,initial_population,max_population,final_cooperation_rate,behavioral_cooperation_rate,cooperation_resilience,final_constrained_rate,final_population,extinction_occurred,rounds_completed,total_defections,total_redemptions,redemption_rate,avg_trust_level,cooperation_benefit_total,in_group_interaction_rate,out_group_interaction_rate,avg_in_group_trust,avg_out_group_trust,trust_asymmetry,total_mixing_events,shock_frequency,trust_sensitivity,intervention_intensity,resilience_variability,social_cohesion_factor,total_shocks_experienced,average_shock_severity,recovery_success_rate,crisis_response_knowledge,outcome_category,extinction_category,shock_severity,trust_development,group_complexity
217,10,0.2760713754486089,2,0.8604543179083317,1.3627220709892964,10,0.26713606355452163,2.45694085941557,0.07409098125578678,1.4094664451856487,0.39059336187220706,0.07528562500957814,0.027739589827300425,0.020690796041226568,300,200,800,0.8914728682170543,0.15505489623659327,0.8914728682170543,0.10852713178294573,774,False,300,407474,2961,0.007214297026325728,0.5307423645528753,0,0.6427016564066764,0.3572983435933236,0.5298600189971595,0.531624710108591,-0.0017646911114315156,30,0.1,0.10442875197091032,0.02671360635545216,0.19274681128403257,0.01098148201540186,11,0.6468074865997515,0.15,0.15,High_Coop,Survived,Rare,Moderate,Moderate
218,5,0.5975544230479496,2,1.001794560275912,1.3298655027146364,15,0.0586819164526519,2.077140112872746,0.11368502533228919,1.3232664061789332,0.3256272137854248,0.11866543785580777,0.022881505909787558,0.012138048365859534,300,200,800,0.8722527472527473,0.17092859078397535,0.8722527472527473,0.12774725274725274,728,False,300,378700,4504,0.01175353075646392,0.3914849937364017,0,0.797435001497497,0.20256499850250295,0.4176491646911596,0.36532082278164385,0.05232834190951574,20,0.2,0.1504355749078193,0.003912127763510127,0.3644211319942181,0.00475186378848066,21,0.5953418338017622,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Moderate
219,10,0.008564417266906066,3,0.8666405206326608,1.3731967373303242,10,0.29329496669119554,1.7201677951032999,0.10277770640871862,1.4596679708342954,0.3658484092891555,0.07027468990882368,0.021378784930382477,0.06441881043422928,300,200,800,0.4671641791044776,0.04519286542923434,0.4671641791044776,0.5328358208955224,670,False,300,451519,3640,0.00799720537218862,0.30572784456027313,0,0.3382504350348028,0.6617495649651972,0.2667711459916785,0.3446845431288678,-0.07791339713718931,30,0.1,0.15002132616061728,0.029329496669119555,0.19208690846946036,0.019694624063193753,6,0.5564463543141457,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Complex
220,2,0.0,1,0.8899429730253213,1.4799481705050654,0,0.11194432868904643,1.8974073797323623,0.18120894982562885,1.462986713234428,0.3371805353793288,0.04321024502136173,0.03091194973179459,0.08404794244103064,300,200,800,0.2987179487179487,0.12208554908057108,0.2987179487179487,0.7012820512820512,780,False,300,464718,6293,0.013360622151075028,0.6206951424817878,0,1.0,0.0,0.6206951424817878,0.6206951424817878,0.0,0,0.5,0.26510628591405916,0.11194432868904643,0.12815165908895101,0.052168149608736614,43,0.5548440757658123,0.15,0.15,Low_Coop,Survived,Frequent,Fast,Simple
221,20,0.37484479474506704,2,0.8543052046366189,1.1440726589219652,15,0.11001431865020218,2.0893111214327527,0.07630487179067513,1.7051806780944099,0.12026114090182186,0.14936891595467108,0.049839194713866095,0.02406135475273409,300,200,800,0.6595208070617906,0.12031456230772705,0.6595208070617906,0.34047919293820933,793,False,300,559348,4633,0.008214815747339007,0.4719259996041869,0,0.6900196225051566,0.3099803774948435,0.4546804088920355,0.4891715903163383,-0.0344911814243028,20,0.05,0.13011359302193043,0.007334287910013479,1.2420380750970264,0.01135517889351499,5,0.3358910424159694,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Moderate
222,5,0.23524796559221112,3,1.1894647493126183,1.1110044587614663,25,0.2135507547929339,1.9587189859108505,0.1490690391022418,1.7907624240555717,0.19266218747502611,0.1445952947720692,0.04236657024243774,0.06455784545317059,300,200,800,0.011435832274459974,0.014958255397350812,0.011435832274459974,0.98856416772554,787,False,300,670253,4953,0.007335539079925238,0.1380077054986976,0,0.4881610016523337,0.5118389983476663,0.09675853294816171,0.1792568780492335,-0.08249834510107178,12,0.2,0.26694723381436536,0.008542030191717356,0.7505120577477737,0.0089094801229316,23,0.5272633586061088,0.15,0.15,Collapse,Survived,Occasional,Fast,Complex
223,10,0.0,1,1.0359222239131318,1.2312567385302848,0,0.2821185705914312,2.4458436698022035,0.06864822859448581,1.3695199284774553,0.17324858113471708,0.033900212054198846,0.046412467723975115,0.09653960195841242,300,200,800,0.10773130544993663,0.7207992585878543,0.10773130544993663,0.8922686945500634,789,False,300,126059,826,0.006509831737400008,0.6430985238438255,0,1.0,0.0,0.6430985238438255,0.6430985238438255,0.0,0,0.1,0.09401511711482421,0.2821185705914312,0.1956738221586833,0.06208447551192551,2,0.3915109892320163,0.15,0.15,Low_Coop,Survived,Rare,Slow,Simple
224,2,0.7369735308706437,2,1.0855602132989182,1.3880888183219995,25,0.18899909828415978,2.402895345850552,0.10994761564064096,1.2428806434167345,0.1687581067646452,0.039584746604102404,0.04284930275382764,0.08074521750341135,300,200,800,0.8596713021491783,0.0607236873850641,0.8596713021491783,0.14032869785082175,791,False,300,624486,6332,0.010037760495103184,0.3780638498914257,0,0.8668057067184225,0.13319429328157756,0.3752603064663306,0.3808673933165209,-0.005607086850190346,12,0.5,0.13665176326957565,0.007559963931366391,0.23456500764913418,0.03052684778966023,42,0.5697471586488037,0.15,0.15,High_Coop,Survived,Frequent,Moderate,Moderate
225,2,0.0,1,1.038660933110445,1.2548866313461118,0,0.17054310045451776,1.672639694624514,0.18824411291721166,1.2345421388018443,0.38902329688866544,0.10555489764603841,0.03928785624986645,0.05625285669772907,300,200,800,0.6452020202020202,0.19010830514252747,0.6452020202020202,0.3547979797979798,792,False,300,450606,6366,0.013930831648328562,0.6845303341208595,0,1.0,0.0,0.6845303341208595,0.6845303341208595,0.0,0,0.5,0.23239528977767035,0.17054310045451776,0.27133310135985805,0.038506786790549315,34,0.5311405169583191,0.15,0.15,Medium_Coop,Survived,Frequent,Fast,Simple
226,2,0.6542776472614615,2,1.0846267542023798,1.4354825225011358,10,0.2809791915140892,1.5995574080518669,0.10312976504041813,1.4235029311714094,0.17536258772039942,0.05164629087338061,0.043928154388666915,0.013288012126610694,300,200,800,0.8596713021491783,0.04342323896928324,0.8596713021491783,0.14032869785082175,791,False,300,675129,6032,0.008855468824551025,0.4842804260555287,0,0.8251984422986898,0.17480155770131026,0.4324748680561415,0.5360859840549158,-0.10361111599877432,30,0.5,0.14680552282605394,0.02809791915140892,0.2945114550643275,0.006435124174106059,40,0.5478827330631213,0.15,0.15,High_Coop,Survived,Frequent,Moderate,Moderate
227,5,0.03434619392063514,3,1.19783629467937,1.4702296413800304,20,0.24356618971783978,2.43781071631813,0.1076352395386977,1.3685769857880614,0.3170905974694205,0.1176501918153405,0.036905450682633505,0.006096685913134859,300,200,800,0.25569620253164554,0.0011306617465067614,0.25569620253164554,0.7443037974683544,790,False,300,666966,6780,0.010063139521422019,0.29615635708788723,0,0.35961793758297145,0.6403820624170286,0.26051322564654045,0.33179948852923397,-0.07128626288269352,15,0.2,0.14730711169244687,0.012178309485891988,0.371030212671905,0.0018055722903430591,9,0.5212626354499919,0.15,0.15,Low_Coop,Survived,Occasional,Moderate,Complex
228,10,0.5208736375636815,2,0.8079650281373425,1.4474444465310092,25,0.2857644742552562,1.5246784656376589,0.08828401905131344,1.2231900445045063,0.15506053763017721,0.12130421716027354,0.04408586131822413,0.0013160102463497525,300,200,800,0.5696361355081556,0.04611352388119764,0.5696361355081556,0.43036386449184444,797,False,300,613497,4792,0.007750420919667016,0.4235936328538337,0,0.7577517860595894,0.24224821394041068,0.3968894215440755,0.4502978441635919,-0.053408422619516394,12,0.1,0.10798813319241278,0.011430578970210247,0.7823023124657723,0.0005574535611241603,13,0.5676926297334915,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Moderate
229,20,0.14096961168590516,3,1.1592624950193806,1.3134751471225063,10,0.10382565274619336,1.7536535189203692,0.061188060536779665,1.4955615196522165,0.10546297452595592,0.08086150450420854,0.037060286898093375,0.08351574846549893,300,200,800,0.25220680958385877,0.01876115594783123,0.25220680958385877,0.7477931904161412,793,False,300,658324,6485,0.009754681419776206,0.37477585656906964,0,0.4266664111521151,0.5733335888478849,0.3340737848071938,0.41547792833094555,-0.08140414352375175,30,0.05,0.09151050880095801,0.010382565274619336,0.7667288436313484,0.03129968616816432,5,0.3923524345081971,0.15,0.15,Low_Coop,Survived,Rare,Slow,Complex
230,2,0.2683910632150041,3,1.0365339676274774,1.1057296771764735,15,0.10087667955355951,1.9628616670838408,0.07273614800454994,1.4401853570205698,0.29016376284894285,0.0313887967461269,0.03744608257803743,0.05789088337484009,300,200,800,0.010126582278481013,0.011350582724585959,0.010126582278481013,0.9898734177215189,790,False,300,634635,5308,0.00829448872790233,0.37664137337654024,0,0.5146963698210004,0.48530363017899963,0.35015138951106756,0.40313135724201293,-0.052979967730945376,20,0.5,0.10475353528223377,0.006725111970237301,0.10817614314737047,0.02180410182028089,30,0.6327488460575444,0.15,0.15,Collapse,Survived,Frequent,Moderate,Complex
231,10,0.0,1,0.9375641857551225,1.333710428798841,0,0.2330194384150256,2.45979263531054,0.0641125011347607,1.5120251583225368,0.371204537552961,0.10097695081079046,0.03242619062801,0.07169323263041881,300,200,800,0.7944862155388471,0.41704423952789116,0.7944862155388471,0.20551378446115287,798,False,300,256773,3006,0.011571374129548577,0.6125191464802523,0,1.0,0.0,0.6125191464802523,0.6125191464802523,0.0,0,0.1,0.09693971467874038,0.2330194384150256,0.27202509828259774,0.0439134776591943,9,0.3786690623625233,0.15,0.15,High_Coop,Survived,Rare,Slow,Simple
232,20,0.7433701267447125,3,0.8268975903669475,1.2172154894920886,25,0.09465285115751844,2.0666862069476695,0.17244046435667162,1.3816286591755942,0.253168133308183,0.0714558517466099,0.025599341024004216,0.0906223940591306,300,200,800,0.9762202753441802,0.4019673970388871,0.9762202753441802,0.023779724655819776,799,False,300,260386,2245,0.008548115035924928,0.5554965080359964,0,0.8270179843863738,0.1729820156136262,0.688183602465111,0.42280941360688185,0.26537418885822917,12,0.05,0.23824868755672507,0.0037861140463007377,0.282246627223128,0.05034042344970907,7,0.8087310089300698,0.15,0.15,High_Coop,Survived,Rare,Fast,Complex
233,2,0.7889756674060127,2,1.1223960534654178,1.297399218206089,10,0.08148651136624242,1.8771014210952877,0.14262325056900033,1.2764846314449954,0.3532158348908704,0.12181092888098818,0.049364682502981594,0.07617253914777636,300,200,800,0.45707070707070707,0.09329578018476563,0.45707070707070707,0.5429292929292929,792,False,300,556911,8154,0.014430198295771282,0.4388864574898117,0,0.8924485066674943,0.10755149333250572,0.4832336251119925,0.3945392898676309,0.0886943352443616,30,0.5,0.1820563874380576,0.008148651136624243,0.34486259348656584,0.03343109586457157,44,0.523273222171823,0.15,0.15,Medium_Coop,Survived,Frequent,Moderate,Moderate
234,5,0.0,1,1.1002753968698582,1.157912485740756,0,0.22051786683651065,1.539912468953554,0.12666407724247036,1.5485015797451338,0.12295340278787589,0.1387192097701769,0.03363934886746388,0.09160743627396603,300,200,800,0.9798234552332913,0.344979043463283,0.9798234552332913,0.0201765447667087,793,False,300,307181,3920,0.012600409513309183,0.7391407328722571,0,1.0,0.0,0.7391407328722571,0.7391407328722571,0.0,0,0.2,0.196139523706925,0.22051786683651065,1.1282258695149805,0.06771078758408784,14,0.5493961575616171,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Simple
235,10,0.4976799026500136,3,0.9180689960715842,1.4660036494609705,15,0.246616983400902,1.9623698054430492,0.061390779801028764,1.2581765209452331,0.23610393019469395,0.12385742822035159,0.025454114442726952,0.09164278007116544,300,200,800,0.38645418326693226,0.08074247968573427,0.38645418326693226,0.6135458167330677,753,False,300,448710,3569,0.007891146836355436,0.3887771182156454,0,0.6638594414249583,0.3361405585750417,0.36492919382872613,0.41262504260256466,-0.047695848773838534,20,0.1,0.07724043774817325,0.016441132226726798,0.5245885916351217,0.03562861594133788,10,0.9686666429412425,0.15,0.15,Medium_Coop,Survived,Rare,Slow,Complex
236,2,0.17500301353997588,2,0.8345262257570086,1.3751556969023364,15,0.24820441380956032,1.639151306513316,0.08079915273332086,1.5988110525716859,0.1426843124794402,0.07186007892350316,0.03189425481185951,0.09862944011157722,300,200,800,0.2037735849056604,0.006714416281862115,0.2037735849056604,0.7962264150943397,795,False,300,624860,3981,0.006330694086422482,0.3263008951335562,0,0.5854714129545224,0.4145285870454776,0.2485454853420529,0.4040563049250595,-0.1555108195830066,20,0.5,0.12918257842846115,0.016546960920637354,0.5036298502251794,0.03218287459492912,30,0.5730154936590502,0.15,0.15,Low_Coop,Survived,Frequent,Moderate,Moderate
237,10,0.49884439041965956,2,0.9903605049762739,1.4131683649709392,25,0.07765526141612787,2.0177344633482406,0.16013146820249258,1.7601845657921922,0.21128374590745846,0.004079557590082883,0.0330575761468546,0.043175060959561695,300,200,800,0.7449494949494949,0.0914409369495112,0.7449494949494949,0.255050505050505,792,False,300,540156,3226,0.005936891542229959,0.30756970023094954,0,0.7464107427272164,0.25358925727278353,0.3510530607553735,0.26408633970652556,0.08696672104884795,12,0.1,0.2818609388276706,0.003106210456645115,0.01930843081450153,0.013279340556785363,10,0.5833752129056495,0.15,0.15,High_Coop,Survived,Rare,Fast,Moderate
238,5,0.07939708403929845,3,1.091754842125802,1.113166477749611,15,0.1833146096661244,2.235497890979577,0.07574505224838646,1.5700688455557603,0.17626451724124992,0.025318985559268776,0.0439622207919082,0.05943662386925341,300,200,800,0.2967171717171717,0.027433736606335322,0.2967171717171717,0.7032828282828283,792,False,300,663473,6880,0.01026324936264923,0.38190341452702936,0,0.3886264244900565,0.6113735755099435,0.31588622411379225,0.4479206049402665,-0.13203438082647423,20,0.2,0.11892494674018488,0.012220973977741627,0.14364198736955752,0.022699049603626613,8,0.41421777237936036,0.15,0.15,Low_Coop,Survived,Occasional,Moderate,Complex
239,10,0.06538475675082066,2,1.159645806068212,1.4642294610260562,25,0.1762238308956574,1.632219859140959,0.11070758921760376,1.422571949252551,0.3081599421744473,0.044873447911115354,0.04633072696463071,0.023674512840018504,300,200,800,0.43702770780856426,0.02399481873436574,0.43702770780856426,0.5629722921914357,794,False,300,660076,5712,0.00857930752732101,0.2672166985090795,0,0.5313078500369716,0.46869214996302844,0.2523679476580919,0.28206544936006706,-0.02969750170197516,12,0.1,0.15748951099033728,0.007048953235826296,0.14561739463759632,0.0063262251599205555,8,0.5371773518261027,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Moderate
240,5,0.7036587186803439,3,0.8225232180815443,1.3180459034814227,20,0.2335856017954177,2.3972953369207346,0.12866483918959104,1.9710214409054734,0.19719248114306198,0.14638458996123138,0.04283959275625027,0.09825110946078419,300,200,800,0.9205548549810845,0.20297368336008445,0.9205548549810845,0.07944514501891552,793,False,300,485902,4611,0.009400362477650949,0.5501800298364545,0,0.8002283719878058,0.1997716280121942,0.5849983785087125,0.5153616811641965,0.06963669734451605,15,0.2,0.2536011567333388,0.011679280089770885,0.7423436690521188,0.054055798334599,12,0.5890266069567834,0.15,0.15,High_Coop,Survived,Occasional,Fast,Complex
241,2,0.0,1,1.1114899178375062,1.1574403337004158,0,0.08245339962874813,1.8752060103432922,0.08794556992934802,1.289482695719695,0.3774665648995754,0.001166950010200285,0.02264580943419573,0.052497967591698114,300,200,800,0.3389592123769339,0.18279847471253347,0.3389592123769339,0.6610407876230661,711,False,300,325297,4349,0.013192940305661224,0.5010186005502381,0,1.0,0.0,0.5010186005502381,0.5010186005502381,0.0,0,0.5,0.11340429058910062,0.08245339962874813,0.0030915321215555895,0.02630245825452434,33,0.7437571284266146,0.15,0.15,Medium_Coop,Survived,Frequent,Moderate,Simple
242,2,0.0,1,1.1626745113097983,1.1389502758231853,0,0.10982110201428298,1.9696046003686403,0.09095591798859888,1.7335267027649766,0.3887973947019334,0.14240880552111687,0.022995963380214285,0.05027079795995564,300,200,800,0.22641509433962265,0.11694854868850917,0.22641509433962265,0.7735849056603774,742,False,300,400909,5860,0.014406210896110569,0.4682251588270994,0,1.0,0.0,0.4682251588270994,0.4682251588270994,0.0,0,0.5,0.15767451260773743,0.10982110201428298,0.36628024637431733,0.023538052359165257,40,0.4227062557621136,0.15,0.15,Low_Coop,Survived,Frequent,Moderate,Simple
243,5,0.0,1,1.1570577888930242,1.2890669707312523,0,0.050936346871476954,2.117849050311813,0.07136422479226809,1.4878416583054919,0.2183406074654639,0.08471849435747943,0.027026418045885535,0.04721142667694729,300,200,800,0.9508816120906801,0.30523747950464564,0.9508816120906801,0.0491183879093199,794,False,300,283535,4016,0.013966218166516548,0.5780839526373243,0,1.0,0.0,0.5780839526373243,0.5780839526373243,0.0,0,0.2,0.10617866655861405,0.050936346871476954,0.3880107110670185,0.027292168143056905,18,0.4600893461569646,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Simple
244,5,0.34639664463448466,2,1.0403707753923692,1.4290856716416698,25,0.21494714846666452,1.9487827698125377,0.07609357776667725,1.996606386099771,0.3883798178762705,0.00902446329283546,0.036300932707767214,0.037839212734155594,300,200,800,0.005050505050505051,0.09618269805637965,0.005050505050505051,0.9949494949494949,792,False,300,532918,4707,0.008755173215531271,0.44608216501864467,0,0.6744830736951347,0.32551692630486523,0.45523903567250207,0.4369252943647873,0.018313741307714793,12,0.2,0.15192892331012733,0.008597885938666582,0.023236179835972995,0.016879397939053197,20,0.5375117864662547,0.15,0.15,Collapse,Survived,Occasional,Moderate,Moderate
245,2,0.0,1,1.102892922592468,1.182050752898391,0,0.27640874135113297,2.13001504938391,0.16797994100014207,1.930990637384975,0.31218464433095916,0.14918208818400377,0.026095866888283026,0.007411036866305021,300,200,800,0.9679075738125802,0.19586500064408088,0.9679075738125802,0.03209242618741977,779,False,300,385872,5620,0.014355338040113208,0.7533684488555787,0,1.0,0.0,0.7533684488555787,0.7533684488555787,0.0,0,0.5,0.32436769333975485,0.27640874135113297,0.47786491389964075,0.005583241348379723,35,0.5454459921598351,0.15,0.15,High_Coop,Survived,Frequent,Fast,Simple
246,10,0.0,1,1.175839200259046,1.1395892881383063,0,0.13351069907908186,1.5042338770832342,0.10306767787491886,1.200754890456894,0.1401581564305714,0.030042113513283605,0.02550059283769835,0.0379628328036101,300,200,800,0.9721871049304678,0.5102336782838657,0.9721871049304678,0.02781289506953224,791,False,300,192967,1809,0.00928759190043948,0.6301259467786446,0,1.0,0.0,0.6301259467786446,0.6301259467786446,0.0,0,0.1,0.12375901825634464,0.13351069907908186,0.21434438264864905,0.0239213659627742,7,0.6552021630412843,0.15,0.15,High_Coop,Survived,Rare,Moderate,Simple
247,5,0.004770430707931795,3,0.9804835791328042,1.3614500912788305,25,0.15192799931180623,1.843707471271295,0.11686419109217236,1.5804814967116954,0.17288035168514604,0.11835624054371553,0.04802528034785125,0.08281614525712544,300,200,800,0.015132408575031526,0.006177329468268315,0.015132408575031526,0.9848675914249685,793,False,300,707235,5465,0.0076680230110846076,0.2064011340130043,0,0.33703883962476067,0.6629611603752393,0.13641596238311673,0.27638630564289185,-0.13997034325977512,12,0.2,0.18470169164935815,0.006077119972472249,0.6846136035127279,0.01709334629565638,19,0.507954269651429,0.15,0.15,Collapse,Survived,Occasional,Moderate,Complex
248,2,0.7355007638573577,3,1.0021231092076586,1.4871754896313094,10,0.272596206627811,1.806229788664719,0.16903327921172168,1.930232314805753,0.15137590951168342,0.13001013279134638,0.04679886408853001,0.08230021986039282,300,200,800,0.0532994923857868,0.03206707134833198,0.0532994923857868,0.9467005076142132,788,False,300,698595,6300,0.008937501329985317,0.26975972976820467,0,0.82315703228865,0.17684296771134997,0.16126294380110967,0.37825651573529967,-0.21699357193419,30,0.5,0.3262734978120487,0.0272596206627811,0.858856162851408,0.022201285069403397,40,0.5061616848210613,0.15,0.15,Collapse,Survived,Frequent,Fast,Complex
249,2,0.28842679455975545,2,1.0663020190034196,1.296574151108761,10,0.18207697038352338,1.736556839145897,0.09271096678370469,1.36434869269152,0.3667298499861217,0.04700279814639524,0.036574033412277315,0.0011809345899536196,300,200,800,0.6878172588832487,0.019509313698554867,0.6878172588832487,0.31218274111675126,788,False,300,648989,5782,0.008830568244470205,0.3832922050338565,0,0.6445216770152206,0.3554783229847794,0.3476108734276235,0.4189735366400895,-0.07136266321246604,30,0.5,0.12649008632951445,0.018207697038352337,0.12816736392789949,0.00045264302298407604,45,0.4540175889973627,0.15,0.15,Medium_Coop,Survived,Frequent,Moderate,Moderate
250,5,0.0,1,0.801640725628286,1.3386815582330238,0,0.22768475024887613,1.9268125089260557,0.102239670823163,1.5469486651821498,0.14471630190245266,0.09172016673151852,0.036369897667435785,0.04202583569894543,300,200,800,0.8704402515723271,0.27546556645095654,0.8704402515723271,0.12955974842767295,795,False,300,356944,4604,0.01273413212076958,0.657198592571443,0,1.0,0.0,0.657198592571443,0.657198592571443,0.0,0,0.2,0.1581595223085544,0.22768475024887613,0.633792914314127,0.027619320072985638,17,0.5596756810328679,0.15,0.15,High_Coop,Survived,Occasional,Moderate,Simple
251,10,0.7595262519523929,3,1.0978490974238553,1.2703339635761026,20,0.1258277898808211,2.1918343604782704,0.19884352422490426,1.32484644391898,0.3545528732099734,0.11069874256185372,0.04706380713185024,0.0355884562269308,300,200,800,0.14936708860759493,0.43495838102983,0.14936708860759493,0.850632911392405,790,False,300,304452,3045,0.009902535634493994,0.5645779294271693,0,0.8380226974893945,0.16197730251060546,0.6149555212386798,0.5142003376156588,0.10075518362302105,15,0.1,0.26343713596568197,0.006291389494041055,0.31222068956777477,0.020092456928110042,10,0.4687419827197815,0.15,0.15,Low_Coop,Survived,Rare,Fast,Complex
252,2,0.7809477997542753,2,0.83259569831446,1.3051842972383996,20,0.1470825152791032,1.531785599409139,0.09728437980767046,1.81363749129717,0.21378839682429016,0.04801585257048886,0.04437960009502382,0.05932632107925632,300,200,800,0.0832282471626734,0.1256601746138348,0.0832282471626734,0.9167717528373266,793,False,300,527103,6914,0.012947153367776682,0.48544133569625214,0,0.8890342511752855,0.11096574882471458,0.5090079593526087,0.46187471203989555,0.04713324731271312,15,0.5,0.1764385985367845,0.007354125763955161,0.22459522258334932,0.028799448546658907,38,0.5092567808063889,0.15,0.15,Collapse,Survived,Frequent,Moderate,Moderate
253,20,0.0,1,0.9321051029381806,1.3819136274694768,0,0.059444150888186956,1.9314057936948306,0.15052472532202055,1.6402127170368512,0.20814070256811293,0.14801870737479117,0.03117454630460126,0.08095732625744001,300,200,800,1.0,0.7566012448997826,1.0,0.0,795,False,300,87710,0,0.0,0.8301963777434342,0,1.0,0.0,0.8301963777434342,0.8301963777434342,0.0,0,0.05,0.24689256870165704,0.059444150888186956,0.7111473419109501,0.06721047901072011,0,0.0,0.15,0.15,High_Coop,Survived,Rare,Fast,Simple
254,5,0.0,1,0.8801938299763323,1.3488366810469794,0,0.23664131273389483,2.2967763447096603,0.07470738960739234,1.291197862496309,0.2576936962509655,0.1299189045951026,0.047169774734696863,0.04553215140385444,300,200,800,0.6603535353535354,0.3319926634350845,0.6603535353535354,0.33964646464646464,792,False,300,336322,4651,0.013640376217471765,0.6006861488487499,0,1.0,0.0,0.6006861488487499,0.6006861488487499,0.0,0,0.2,0.09646202177374397,0.23664131273389483,0.504160196718882,0.027350532675579527,12,0.4600778342965544,0.15,0.15,Medium_Coop,Survived,Occasional,Slow,Simple
255,5,0.0,1,1.196167123192133,1.159818555570968,0,0.12544607327413126,1.818247362495561,0.13497713576750917,1.7681865047827503,0.28192691895371375,0.027648846020423872,0.04818594826376675,0.031355313141500994,300,200,800,0.9834815756035579,0.35301861702127657,0.9834815756035579,0.016518424396442185,787,False,300,323320,4400,0.01342609544733309,0.7765047581903405,0,1.0,0.0,0.7765047581903405,0.7765047581903405,0.0,0,0.2,0.23866474991833878,0.12544607327413126,0.09807096861496653,0.024347549848923636,12,0.3846892626454674,0.15,0.15,High_Coop,Survived,Occasional,Fast,Simple
256,20,0.6661098727245262,3,1.162076852955234,1.2567988096946392,25,0.24816943411850417,1.9181505237239624,0.11188479805965754,1.6767153736681615,0.25319595453442395,0.01972205831065856,0.02589194129243682,0.0332413843526956,300,200,800,0.9811320754716981,0.38333733248987484,0.9811320754716981,0.018867924528301886,742,False,300,252199,1671,0.006582108953401347,0.547083245185924,0,0.773345985210392,0.226654014789608,0.6622297028861176,0.4319367874857303,0.23029291540038732,12,0.05,0.18759896098638548,0.009926777364740166,0.07789247007095128,0.018185804426145306,5,0.897085773194911,0.15,0.15,High_Coop,Survived,Rare,Moderate,Complex
257,5,0.0,1,1.1324765305145794,1.4380901822555483,0,0.2096864513859688,2.2006456718619902,0.16807565382872858,1.6939789568133858,0.3331223863158407,0.10200521205264805,0.046195741657692954,0.010624090478153426,300,200,800,0.9833546734955185,0.2926737438522216,0.9833546734955185,0.016645326504481434,781,False,300,363851,4936,0.013384419732799692,0.784844288620949,0,1.0,0.0,0.784844288620949,0.784844288620949,0.0,0,0.2,0.2847166207385174,0.2096864513859688,0.3062094180483405,0.008338256733570923,14,0.49038175629556163,0.15,0.15,High_Coop,Survived,Occasional,Fast,Simple
258,5,0.6145807871597311,3,0.9887976009610961,1.1122786495614334,10,0.1485893482634426,1.9896984735906638,0.15788172263260022,1.320819206602596,0.3029104868873746,0.11904564662078876,0.04028250707432299,0.03337775366998187,300,200,800,0.671267252195734,0.19906090920330483,0.671267252195734,0.328732747804266,797,False,300,470268,5279,0.01110090064704435,0.5585087527162529,0,0.7409517768543953,0.2590482231456048,0.6126211702275679,0.5043963352049378,0.10822483502263014,30,0.2,0.20853321162464217,0.014858934826344261,0.3930060257869224,0.018641767570691907,17,0.6268626495106376,0.15,0.15,Medium_Coop,Survived,Occasional,Fast,Complex
259,20,0.1510561248924022,2,1.1496049686397052,1.2423438283704749,15,0.10616020533309915,1.9721669955340435,0.11462269161078142,1.356033503387041,0.10115941015710465,0.12041591535499802,0.03256988609918227,0.07428579619352543,300,200,800,0.3707440100882724,0.022036186570410163,0.3707440100882724,0.6292559899117276,793,False,300,622955,4908,0.007816991923397302,0.25196999720996627,0,0.5754206985375112,0.4245793014624888,0.23216432864695,0.2717756657729825,-0.039611337126032514,20,0.05,0.1554322100726203,0.00707734702220661,1.1903580217400165,0.018717791859622725,5,0.43689745461585705,0.15,0.15,Medium_Coop,Survived,Rare,Moderate,Moderate
260,10,0.0,1,0.8589610603230834,1.1005289367226447,0,0.24243570489990834,1.8493077597829175,0.16950478359181065,1.5819221519063986,0.14635999938056296,0.1300472453592974,0.03841702698333203,0.04541136734086381,300,200,800,0.23588456712672523,0.3811913169636747,0.23588456712672523,0.7641154328732748,797,False,300,299930,3451,0.01137513555562148,0.788466642394918,0,1.0,0.0,0.788466642394918,0.788466642394918,0.0,0,0.1,0.2681433720179855,0.24243570489990834,0.8885436315229177,0.035805348333813124,10,0.6093750305514396,0.15,0.15,Low_Coop,Survived,Rare,Fast,Simple
261,5,0.5545221954008709,3,1.0541513571496788,1.203081561242755,15,0.1817101581921241,2.1665897382458583,0.09751038093405373,1.8665371630079144,0.11293539935388094,0.023342055172394943,0.03684604174245997,0.053499752975834786,300,200,800,0.3702770780856423,0.027742415195520655,0.3702770780856423,0.6297229219143576,794,False,300,624499,4858,0.0077189893812256005,0.26756711701956454,0,0.7013789529421043,0.29862104705789577,0.17280864252671332,0.3623255915124157,-0.1895169489857024,20,0.2,0.18200674979246967,0.012114010546141607,0.206685019098866,0.014314774665002982,13,0.45318686455156043,0.15,0.15,Medium_Coop,Survived,Occasional,Moderate,Complex
